planet_radius,planet_mass,orbital_period,semi_major_axis,equilibrium_temp,planet_density,star_temp,star_luminosity,star_metallicity,star_type,stellar_compatibility,orbital_stability,star_class_B,star_class_D,star_class_F,star_class_G,star_class_K,star_class_L,star_class_M,star_class_T,star_class_W,star_class_m,habitable,habitability_score
2.3,192.60498,3.0925,0.045,797.0,1.31,5612.5,-0.082525,-0.002,F8 V,0.5828141225337488,0.0027555231016168,0,0,1,0,0,0,0,0,0,0,0,1.963325e-05
2.3,192.60498,3.092514,0.0443,797.0,1.31,6168.0,-0.082525,0.137,G0 V,0.5595015576323987,0.0027555232079175,0,0,0,1,0,0,0,0,0,0,0,1.881114e-05
2.3,192.60498,3.093,0.045,797.0,1.31,5612.5,-0.082525,0.22,F8 V,0.5828141225337488,0.0027555268980758,0,0,1,0,0,0,0,0,0,0,0,2.1561384e-05
2.3,192.60498,3.092535,0.04439,797.0,1.31,6176.2,-0.082525,0.1555,G0 V,0.55865005192108,0.0027555233673685,0,0,0,1,0,0,0,0,0,0,0,1.7705577e-05
2.3,192.60498,213.72,0.843,797.0,1.31,5131.0,-0.082525,-0.002,G0 V,0.5328141225337487,0.0065668505384817,0,0,0,1,0,0,0,0,0,0,0,4.8154783e-05
2.3,192.60498,2278.0,3.87,797.0,1.31,5603.0,-0.082525,-0.002,G0 V,0.5818276220145379,0.0005224660397074,0,0,0,1,0,0,0,0,0,0,0,1.5918287e-05
2.3,192.60498,2240.0,3.82,797.0,1.31,5643.0,-0.082525,-0.14,G6 IV,0.585981308411215,0.0005330490405117,0,0,0,1,0,0,0,0,0,0,0,1.5549873e-05
2.3,192.60498,396.03,1.46,797.0,1.31,4924.0,-0.082525,0.14,G0 V,0.5113187954309449,0.0312207305650952,0,0,0,1,0,0,0,0,0,0,0,0.00041686924
2.3,192.60498,394.73,1.448,797.0,1.31,4917.0,1.64345,0.2,G0 V,0.6532119003115264,0.0325414904002603,0,0,0,1,0,0,0,0,0,0,0,0.00015094216
2.3,192.60498,396.03,1.4,797.0,1.31,4917.0,1.64345,0.2,G0 V,0.6532119003115264,0.0312207305650952,0,0,0,1,0,0,0,0,0,0,0,0.00015094216
2.3,192.60498,10.3392924,1.34,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0028116684768132,0,0,0,1,0,0,0,0,0,0,0,2.6392503e-05
2.3,192.60498,105.9,0.3357,797.0,1.31,3557.0,-1.48678,0.0,M2.5 V,0.3693665628245067,0.0038446751249519,0,0,0,0,0,0,1,0,0,0,0,0.00012316745
2.3,192.60498,105.911,0.343,797.0,1.31,3534.0,-1.49,-0.04,G0 V,0.3669781931464174,0.0038448377286236,0,0,0,1,0,0,0,0,0,0,0,0.00019603474
2.3,192.60498,479.0,1.38,797.0,1.31,4992.0,-0.082525,-0.01,G0 V,0.5183800623052959,0.008695652173913,0,0,0,1,0,0,0,0,0,0,0,7.563229e-05
2.3,192.60498,510.9,1.4,797.0,1.31,4961.0,-0.082525,-0.002,G0 V,0.5151609553478712,0.0068073519400953,0,0,0,1,0,0,0,0,0,0,0,5.4201064e-05
2.3,192.60498,479.0,1.39,797.0,1.31,5030.0,0.97313,0.04,G0 V,0.9115780643821392,0.008695652173913,0,0,0,1,0,0,0,0,0,0,0,3.7364232e-05
2.3,192.60498,7593.40512,7.427,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0001383239676572,0,0,0,1,0,0,0,0,0,0,0,1.5349027e-05
2.3,192.60498,7504.0,7.43,797.0,1.31,5372.83,-0.082525,0.3773,G0 V,0.557926272066459,0.0001400560224089,0,0,0,1,0,0,0,0,0,0,0,2.1742348e-05
2.3,192.60498,7462.0575,7.52,797.0,1.31,5386.0,-0.082525,0.32,G5,0.5592938733125649,0.000140883614989,0,0,0,1,0,0,0,0,0,0,0,2.1742348e-05
2.3,192.60498,7450.0,7.52,797.0,1.31,5386.0,-0.082525,0.32,G8 IV,0.5592938733125649,0.0001411233418007,0,0,0,1,0,0,0,0,0,0,0,2.1742348e-05
2.3,192.60498,7520.0,7.57,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0001397428731134,0,0,0,1,0,0,0,0,0,0,0,1.5349027e-05
2.3,192.60498,563.6,0.1008,797.0,1.31,5008.0,1.17,0.13,K0 III,0.8520415368639668,0.0050100200400801,0,0,0,0,1,0,0,0,0,0,0,1.937135e-05
2.3,192.60498,562.1,1.65,797.0,1.31,5040.0,1.1758,0.2,K0 III,0.8530444859813084,0.0050479555779909,0,0,0,0,1,0,0,0,0,0,0,3.4272478e-05
2.3,192.60498,663.0,1.78,797.0,1.31,5005.0,-0.082525,0.21,G0 V,0.519730010384216,0.0033444816053511,0,0,0,1,0,0,0,0,0,0,0,6.335051e-05
2.3,192.60498,663.0,1.78,797.0,1.31,5014.0,1.07918,0.26,G0 V,0.8889925898234683,0.0033444816053511,0,0,0,1,0,0,0,0,0,0,0,3.4272478e-05
2.3,192.60498,564.1,1.592,797.0,1.31,4945.0,-0.082525,-0.002,G0 V,0.5134994807892004,0.0049975012493753,0,0,0,1,0,0,0,0,0,0,0,5.284362e-05
2.3,192.60498,10.2851,0.088,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0028112401251676,0,0,0,1,0,0,0,0,0,0,0,1.845373e-05
2.3,192.60498,28982.41764,17.53,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,3.494253290238866e-05,0,0,0,1,0,0,0,0,0,0,0,1.5349027e-05
2.3,192.60498,9.3743,0.08,797.0,1.31,4918.0,-0.082525,0.38,G0 V,0.5106957424714433,0.0028040603916094,0,0,0,1,0,0,0,0,0,0,0,1.7484374e-05
2.3,192.60498,9.3745,0.0801,797.0,1.31,4962.0,-0.51145,0.33,G0 V,0.5152647975077882,0.0028040619641612,0,0,0,1,0,0,0,0,0,0,0,1.3595099e-05
2.3,192.60498,9.3743,0.08,797.0,1.31,4962.0,-0.511,0.33,K3 IV,0.5152647975077882,0.0028040603916094,0,0,0,0,1,0,0,0,0,0,0,1.3172279e-05
2.3,192.60498,9.37459,0.08013,797.0,1.31,4929.63,-0.45618,0.4012,G0 V,0.5119034267912772,0.0028040626718101,0,0,0,1,0,0,0,0,0,0,0,1.3892947e-05
2.3,192.60498,9.374,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.002804058032785,0,0,0,1,0,0,0,0,0,0,0,1.48351e-05
2.3,192.60498,975.41,1.7731,797.0,1.31,4929.63,-0.45618,0.4012,G0 V,0.5119034267912772,0.0016355636970281,0,0,0,1,0,0,0,0,0,0,0,1.9286521e-05
2.3,192.60498,1022.0,1.897,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0015197568389057,0,0,0,1,0,0,0,0,0,0,0,1.5349027e-05
2.3,192.60498,1014.5,1.819,797.0,1.31,4962.0,-0.51145,0.33,G0 V,0.5152647975077882,0.0015372790161414,0,0,0,1,0,0,0,0,0,0,0,1.8873043e-05
2.3,192.60498,962.0,1.76,797.0,1.31,4962.0,-0.511,0.33,K3 IV,0.5152647975077882,0.0016722408026755,0,0,0,0,1,0,0,0,0,0,0,1.9420515e-05
2.3,192.60498,962.0,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0016722408026755,0,0,0,1,0,0,0,0,0,0,0,7.7034165e-06
2.3,192.60498,7012.0,6.6,797.0,1.31,4962.0,-0.51145,0.33,G0 V,0.5152647975077882,0.000150421179302,0,0,0,1,0,0,0,0,0,0,0,1.8873043e-05
2.3,192.60498,2468.46,3.29347,797.0,1.31,4929.63,-0.45618,0.4012,G0 V,0.5119034267912772,0.0004751812816589,0,0,0,1,0,0,0,0,0,0,0,1.9286521e-05
2.3,192.60498,2172.0,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0005530973451327,0,0,0,1,0,0,0,0,0,0,0,7.7034165e-06
2.3,192.60498,2172.0,3.0,797.0,1.31,4962.0,-0.511,0.33,K3 IV,0.5152647975077882,0.0005530973451327,0,0,0,0,1,0,0,0,0,0,0,1.9420515e-05
2.3,192.60498,13000.0,10.3,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,7.913896802785692e-05,0,0,0,1,0,0,0,0,0,0,0,1.5349027e-05
2.3,192.60498,956.0,1.78,797.0,1.31,5781.0,0.288,-0.53,G1 V,0.7148884735202492,0.0016891891891891,0,0,0,1,0,0,0,0,0,0,0,0.00012684862
2.3,192.60498,956.0,1.85,797.0,1.31,5736.0,-0.082525,-0.62,G0 V,0.5956386292834891,0.0016891891891891,0,0,0,1,0,0,0,0,0,0,0,0.00015518244
2.3,192.60498,625.1,1.486,797.0,1.31,5867.0,0.25025,0.27,G0 V,0.6908580477673936,0.0038299502106472,0,0,0,1,0,0,0,0,0,0,0,2.9239956e-05
2.3,192.60498,634.23,1.52,797.0,1.31,5936.0,-0.082525,0.3,G2 IV,0.5835929387331257,0.0037005513821559,0,0,0,1,0,0,0,0,0,0,0,3.655121e-05
2.3,192.60498,625.09,1.508,797.0,1.31,5875.99,-0.082525,0.2776,G0 V,0.5898245067497404,0.0038300969014516,0,0,0,1,0,0,0,0,0,0,0,2.8372677e-05
2.3,192.60498,626.51599,1.49,797.0,1.31,5948.0,-0.082525,0.29,G0 V,0.5823468328141225,0.0038092917692366,0,0,0,1,0,0,0,0,0,0,0,3.7593545e-05
2.3,192.60498,624.87404,1.46,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0038332675800167,0,0,0,1,0,0,0,0,0,0,0,3.947525e-05
2.3,192.60498,624.636,1.522,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0038367685200816,0,0,0,1,0,0,0,0,0,0,0,3.947525e-05
2.3,192.60498,635.4,1.525,797.0,1.31,5867.0,0.25025,0.27,G0 V,0.6908580477673936,0.0036845983787767,0,0,0,1,0,0,0,0,0,0,0,2.9239956e-05
2.3,192.60498,626.5,1.51,797.0,1.31,5867.0,0.25025,0.27,G0 V,0.6908580477673936,0.0038095238095238,0,0,0,1,0,0,0,0,0,0,0,2.9239956e-05
2.3,192.60498,4684.0,5.69,797.0,1.31,5867.0,0.25025,0.27,G0 V,0.6908580477673936,0.0002314814814814,0,0,0,1,0,0,0,0,0,0,0,1.2742007e-05
2.3,192.60498,5048.0,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0002134927412467,0,0,0,1,0,0,0,0,0,0,0,7.7034165e-06
2.3,192.60498,5010.0,6.037,797.0,1.31,5875.99,-0.082525,0.2776,G0 V,0.5898245067497404,0.0002152389151958,0,0,0,1,0,0,0,0,0,0,0,1.25404795e-05
2.3,192.60498,3070.0,4.35,797.0,1.31,5867.0,0.25025,0.27,G0 V,0.6908580477673936,0.0003695491500369,0,0,0,1,0,0,0,0,0,0,0,1.2742007e-05
2.3,192.60498,4667.97841,5.585,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0002323431729296,0,0,0,1,0,0,0,0,0,0,0,1.5349027e-05
2.3,192.60498,4975.0,6.07,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0002168726957276,0,0,0,1,0,0,0,0,0,0,0,1.5349027e-05
3.55,192.60498,17.471278,0.1334,797.0,2.39,5788.0,0.012,-0.023,G0 V,0.6037615784008308,0.0028692039905967,0,0,0,1,0,0,0,0,0,0,0,1.4625818e-05
3.49,192.60498,17.471291,0.1322,797.0,2.65,5784.0,-0.03386,-0.038,G0 V,0.5993769470404985,0.0028692040976171,0,0,0,1,0,0,0,0,0,0,0,1.5314448e-05
3.53,192.60498,17.471275,0.13,797.0,1.4,5706.0,-0.082525,-0.07,G2 V,0.5925233644859813,0.0028692039658997,0,0,0,1,0,0,0,0,0,0,0,2.4580535e-05
3.57668278,192.60498,17.47130782378,0.1008,797.0,1.31,5783.54,-0.082525,-0.002,G0 V,0.5994247144340602,0.002869204236116,0,0,0,1,0,0,0,0,0,0,0,9.816455e-06
2.3,192.60498,286.6,0.94,797.0,1.31,4971.0,1.11694,-0.17,K0 III-IV,0.8694233769470404,0.0125944584382871,0,0,0,0,1,0,0,0,0,0,0,0.00027059988
2.3,192.60498,484.3,1.334,797.0,1.31,4971.0,1.11694,-0.17,K0 III-IV,0.8694233769470404,0.0083125519534497,0,0,0,0,1,0,0,0,0,0,0,5.9284983e-05
2.3,192.60498,836.4,1.92,797.0,1.31,4971.0,1.11694,-0.17,K0 III-IV,0.8694233769470404,0.002116850127011,0,0,0,0,1,0,0,0,0,0,0,1.8602754e-05
2.3,192.60498,803.0,2.1,797.0,1.31,3860.0,2.96802,-0.4,M2.5 III,0.4008307372793354,0.0022779043280182,0,0,0,0,0,0,1,0,0,0,0,9.555332e-05
2.3,192.60498,6.8399,0.077,797.0,1.31,5983.0,-0.082525,0.1,G0 V,0.5787123572170301,0.0027842736428684,0,0,0,1,0,0,0,0,0,0,0,2.2216587e-05
2.3,192.60498,6.83785,0.08,797.0,1.31,6048.0,-0.082525,0.13,G0 V,0.5719626168224299,0.0027842577509907,0,0,0,1,0,0,0,0,0,0,0,2.3895964e-05
2.3,192.60498,6.83776,0.077,797.0,1.31,5923.0,-0.082525,-0.002,G0 V,0.5849428868120456,0.0027842570533027,0,0,0,1,0,0,0,0,0,0,0,1.0924101e-05
2.3,192.60498,6.838,0.077,797.0,1.31,5980.0,-0.082525,0.11,G0 IV,0.5790238836967808,0.0027842589138049,0,0,0,1,0,0,0,0,0,0,0,2.1499807e-05
2.3,192.60498,4060.0,4.6,797.0,1.31,5612.5,-0.082525,-0.002,K3 V,0.5828141225337488,0.0002705627705627,0,0,0,0,1,0,0,0,0,0,0,1.4703434e-05
2.7,192.60498,4.137437,0.05,797.0,7.1,5083.0,-0.082525,-0.05,G0 V,0.5278296988577362,0.0027634801227006,0,0,0,1,0,0,0,0,0,0,0,3.219832e-05
2.67576585,192.60498,4.13743791667,0.1008,797.0,1.31,5058.0,-0.082525,-0.002,G0 V,0.525233644859813,0.002763480129701,0,0,0,1,0,0,0,0,0,0,0,2.2565944e-05
2.6,192.60498,4.1374354,0.048,797.0,7.5,5145.0,-0.42946,0.0,K2 V,0.5342679127725857,0.0027634801104817,0,0,0,0,1,0,0,0,0,0,0,1.3555224e-05
2.3,192.60498,1019.74,2.1,797.0,1.31,6117.0,-0.082525,0.12,G0 V,0.564797507788162,0.0015249946625186,0,0,0,1,0,0,0,0,0,0,0,2.3118897e-05
2.3,192.60498,986.0,2.05,797.0,1.31,6075.0,2.13,0.05,G0 V,0.569158878504673,0.0016077170418006,0,0,0,1,0,0,0,0,0,0,0,2.502296e-05
2.3,192.60498,3.0965886,0.04213,797.0,1.31,5790.0,0.12713,0.09,G0 V,0.6496058940809969,0.0027555541463284,0,0,0,1,0,0,0,0,0,0,0,6.6419825e-06
2.3,192.60498,3.0966,0.1008,797.0,1.31,5790.0,0.12713,0.09,G0 V,0.6496058940809969,0.0027555542328895,0,0,0,1,0,0,0,0,0,0,0,7.665915e-06
2.3,192.60498,3.0965971,0.04186,797.0,1.31,5765.94,-0.082525,0.1065,G0 V,0.5987476635514017,0.0027555542108695,0,0,0,1,0,0,0,0,0,0,0,1.6287739e-05
2.3,192.60498,3.0966,0.042,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027555542328895,0,0,0,1,0,0,0,0,0,0,0,2.1210379e-05
2.3,192.60498,3.0965828,0.0426,797.0,1.31,5790.0,0.12713,0.09,G0 V,0.6496058940809969,0.0027555541022885,0,0,0,1,0,0,0,0,0,0,0,7.101023e-06
2.3,192.60498,3.096595,0.044,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027555541949241,0,0,0,1,0,0,0,0,0,0,0,2.242921e-05
2.3,192.60498,3.097,0.042,797.0,1.31,5830.0,0.13,0.16,G3 V,0.6466002076843198,0.0027555572701245,0,0,0,1,0,0,0,0,0,0,0,6.480504e-06
2.3,192.60498,3324.0,4.417,797.0,1.31,5790.0,0.12713,0.09,G0 V,0.6496058940809969,0.0003378378378378,0,0,0,1,0,0,0,0,0,0,0,1.2785365e-05
2.3,192.60498,3374.0,4.432,797.0,1.31,5765.94,-0.082525,0.1065,G0 V,0.5987476635514017,0.0003322259136212,0,0,0,1,0,0,0,0,0,0,0,1.3831276e-05
2.3,192.60498,3380.0,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0003315649867374,0,0,0,1,0,0,0,0,0,0,0,7.7034165e-06
2.3,192.60498,3810.0,4.89,797.0,1.31,5790.0,0.12713,0.09,G0 V,0.6496058940809969,0.0002901915264074,0,0,0,1,0,0,0,0,0,0,0,1.2785365e-05
2.3,192.60498,3396.0,4.69,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.00032981530343,0,0,0,1,0,0,0,0,0,0,0,1.5349027e-05
2.3,192.60498,772.0,1.98,797.0,1.31,5021.0,-0.082525,-0.14,G0 V,0.5213914849428868,0.0024509803921568,0,0,0,1,0,0,0,0,0,0,0,2.294599e-05
2.3,192.60498,772.0,1.92,797.0,1.31,5048.0,1.14301,-0.04,G0 V,0.8669912232606438,0.0024509803921568,0,0,0,1,0,0,0,0,0,0,0,1.5742216e-05
2.3,192.60498,766.0,1.82,797.0,1.31,4940.0,-0.082525,-0.002,G0 V,0.5129802699896158,0.0024875621890547,0,0,0,1,0,0,0,0,0,0,0,1.604526e-05
2.3,192.60498,461.2,1.203,797.0,1.31,5746.0,-0.082525,0.289,G0 V,0.5966770508826583,0.0102880658436214,0,0,0,1,0,0,0,0,0,0,0,0.000100153076
2.3,192.60498,456.46,1.19,797.0,1.31,5745.0,-0.082525,0.29,G5 IV,0.5965732087227414,0.0108154877784988,0,0,0,1,0,0,0,0,0,0,0,0.000100153076
2.3,192.60498,462.59,1.187,797.0,1.31,5649.5,-0.082525,0.2534,G0 V,0.5866562824506749,0.0101430165331169,0,0,0,1,0,0,0,0,0,0,0,0.00010270735
2.3,192.60498,14583.81038,12.027,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,7.032442580292691e-05,0,0,0,1,0,0,0,0,0,0,0,1.5349027e-05
2.3,192.60498,14.288,0.111,797.0,1.31,5726.0,0.32428,-0.24,G3 V,0.7243122076843198,0.0028432353743972,0,0,0,1,0,0,0,0,0,0,0,9.233459e-06
2.3,192.60498,33.688,0.197,797.0,1.31,5726.0,0.32428,-0.24,G3 V,0.7243122076843198,0.0030092202508486,0,0,0,1,0,0,0,0,0,0,0,2.0014517e-05
3.941407550000001,192.60498,2.218573,0.03099,797.0,0.963,5040.0,-0.48,-0.03,G0 V,0.5233644859813084,0.0027489033957745,0,0,0,1,0,0,0,0,0,0,0,1.2739613e-05
2.3,192.60498,10.3392924,0.1008,797.0,1.31,5023.0,-0.46119,0.02,G0 V,0.5215991692627207,0.0028116684768132,0,0,0,1,0,0,0,0,0,0,0,1.3317307e-05
3.941407550000001,192.60498,2.21857578,0.03142,797.0,1.004,5050.0,-0.082525,-0.03,G0 V,0.5244029075804776,0.0027489034167815,0,0,0,1,0,0,0,0,0,0,0,1.3655651e-05
3.941407550000001,192.60498,2.21857480391,0.1008,797.0,1.31,5023.0,-0.082525,-0.002,G0 V,0.5215991692627207,0.0027489034094057,0,0,0,1,0,0,0,0,0,0,0,2.142939e-05
3.941407550000001,192.60498,10.3392924,0.1008,797.0,0.805,4875.0,-0.484,-0.03,G0 V,0.5062305295950156,0.0028116684768132,0,0,0,1,0,0,0,0,0,0,0,9.667797e-06
2.3,192.60498,2.218573,0.0312,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027489033957745,0,0,0,1,0,0,0,0,0,0,0,2.6394868e-05
2.3,192.60498,2.218555,0.03126,797.0,1.31,5012.5,-0.082525,0.0408,G0 V,0.5205088265835929,0.002748903259758,0,0,0,1,0,0,0,0,0,0,0,2.4547153e-05
2.3,192.60498,2.21857567,0.1008,797.0,1.31,4875.0,-0.082525,-0.002,G0 V,0.5062305295950156,0.0027489034159502,0,0,0,1,0,0,0,0,0,0,0,1.553868e-05
2.3,192.60498,2.21857519,0.1008,797.0,1.31,5040.0,-0.48,-0.03,G0 V,0.5233644859813084,0.0027489034123231,0,0,0,1,0,0,0,0,0,0,0,1.700432e-05
2.3,192.60498,2.21857567,0.1008,797.0,0.943,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027489034159502,0,0,0,1,0,0,0,0,0,0,0,1.523102e-05
3.941407550000001,192.60498,2.21857567,0.1008,797.0,1.31,5052.0,-0.082525,-0.02,G0 V,0.5246105919003116,0.0027489034159502,0,0,0,1,0,0,0,0,0,0,0,2.7802138e-05
3.941407550000001,192.60498,2.22,0.1008,797.0,1.31,5023.0,-0.46119,0.02,G0 V,0.5215991692627207,0.0027489141788993,0,0,0,1,0,0,0,0,0,0,0,1.4350129e-05
3.941407550000001,192.60498,2.2,0.031,797.0,0.96,5612.5,-0.082525,-0.002,K0-2 V,0.5828141225337488,0.0027487630566245,0,0,0,0,1,0,0,0,0,0,0,9.593587e-06
2.3,192.60498,2.218574944,0.1008,797.0,1.31,5040.0,-0.48,-0.03,G0 V,0.5233644859813084,0.0027489034104642,0,0,0,1,0,0,0,0,0,0,0,1.700432e-05
2.3,192.60498,2.218575143,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.002748903411968,0,0,0,1,0,0,0,0,0,0,0,2.0749838e-05
2.3,192.60498,2.218,0.031,797.0,1.31,5612.5,-0.082525,-0.002,K2 V,0.5828141225337488,0.002748899065924,0,0,0,0,1,0,0,0,0,0,0,2.075429e-05
2.3,192.60498,2.2185752,0.1008,797.0,1.31,5023.0,-0.46119,0.02,G0 V,0.5215991692627207,0.0027489034123987,0,0,0,1,0,0,0,0,0,0,0,1.4350129e-05
3.941407550000001,192.60498,2.2185752,0.031,797.0,0.943,5040.0,-0.082525,-0.03,G0 V,0.5233644859813084,0.0027489034123987,0,0,0,1,0,0,0,0,0,0,0,1.3655651e-05
3.941407550000001,192.60498,2.219,0.0313,797.0,0.75,5050.0,-0.082525,-0.03,G0 V,0.5244029075804776,0.0027489066223909,0,0,0,1,0,0,0,0,0,0,0,1.3655651e-05
3.941407550000001,192.60498,2.218577,0.03106,797.0,1.031,5050.0,-0.46547,-0.03,G0 V,0.5244029075804776,0.0027489034260003,0,0,0,1,0,0,0,0,0,0,0,1.2739613e-05
2.3,192.60498,11.72,0.092,797.0,1.31,4610.0,-0.68,0.16,G0 V,0.4787123572170301,0.0028226261713898,0,0,0,1,0,0,0,0,0,0,0,1.8896617e-05
2.3,192.60498,11.724128,0.1008,797.0,1.31,4610.0,-0.082525,0.16,K4 V,0.4787123572170301,0.002822659060451,0,0,0,0,1,0,0,0,0,0,0,1.9021934e-05
2.3,192.60498,1143.59858,2.406,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.001282711417971,0,0,0,1,0,0,0,0,0,0,0,1.5349027e-05
2.3,192.60498,1146.6,2.293,797.0,1.31,5360.0,-0.082525,-0.24,G5 IV,0.5565939771547248,0.0012777919754663,0,0,0,1,0,0,0,0,0,0,0,2.5579853e-05
2.3,192.60498,2867.9,0.1008,797.0,1.31,5549.0,0.06647,0.19,G0 V,0.6028081453790239,0.0003993769719237,0,0,0,1,0,0,0,0,0,0,0,6.404473e-06
2.3,192.60498,2915.03687,3.97,797.0,1.31,5552.0,-0.082525,0.24,G0 V,0.5765316718587746,0.0003919974704246,0,0,0,1,0,0,0,0,0,0,0,1.6361391e-05
2.3,192.60498,3902.0,4.8,797.0,1.31,5590.0,0.053,0.25,G6 IV,0.6016776739356178,0.0002826455624646,0,0,0,1,0,0,0,0,0,0,0,1.25407905e-05
2.3,192.60498,2889.0,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0003960396039603,0,0,0,1,0,0,0,0,0,0,0,7.7034165e-06
2.3,192.60498,2854.0,3.9,797.0,1.31,5612.5,-0.082525,-0.002,G V,0.5828141225337488,0.0004016064257028,0,0,0,1,0,0,0,0,0,0,0,1.5349027e-05
2.3,192.60498,2915.0,4.01,797.0,1.31,5549.0,0.06647,0.19,G0 V,0.6028081453790239,0.000392003136025,0,0,0,1,0,0,0,0,0,0,0,1.25407905e-05
2.3,192.60498,2892.2,3.955,797.0,1.31,5537.68,-0.082525,0.2297,G0 V,0.5750446521287643,0.0003955383276639,0,0,0,1,0,0,0,0,0,0,0,1.6361391e-05
2.3,192.60498,2891.0,3.92,797.0,1.31,5551.0,-0.082525,0.21,G6 IV,0.5764278296988578,0.000395726157499,0,0,0,1,0,0,0,0,0,0,0,1.6361391e-05
2.3,192.60498,17.11704,0.1294,797.0,1.31,5537.68,-0.082525,0.2297,G0 V,0.5750446521287643,0.0028662907469026,0,0,0,1,0,0,0,0,0,0,0,2.4181718e-05
2.3,192.60498,17.111,0.1304,797.0,1.31,5549.0,0.06647,0.19,G0 V,0.6028081453790239,0.0028662411254009,0,0,0,1,0,0,0,0,0,0,0,1.0453222e-05
2.3,192.60498,17.1186,0.1008,797.0,1.31,5549.0,0.06647,0.19,G0 V,0.6028081453790239,0.0028663035633312,0,0,0,1,0,0,0,0,0,0,0,6.71186e-06
2.3,192.60498,17.1,0.128,797.0,1.31,5551.0,-0.082525,0.21,G6 IV,0.5764278296988578,0.0028661507595299,0,0,0,1,0,0,0,0,0,0,0,1.7585444e-05
2.3,192.60498,1038.1,2.07,797.0,1.31,5628.0,0.29667,-0.24,G0 V,0.703091676012461,0.0014834594273846,0,0,0,1,0,0,0,0,0,0,0,1.9115878e-05
2.3,192.60498,1176.45,2.231,797.0,1.31,5656.0,-0.082525,0.23,G0 V,0.587331256490135,0.0012308449750753,0,0,0,1,0,0,0,0,0,0,0,1.1885456e-05
2.3,192.60498,1038.09998,2.07,797.0,1.31,5640.0,-0.082525,0.22,G0 V,0.5856697819314641,0.0014834594713976,0,0,0,1,0,0,0,0,0,0,0,1.1885456e-05
2.3,192.60498,9970.0,8.8,797.0,1.31,5988.0,-0.082525,-0.48,F8 V,0.5781931464174455,0.0001041016031646,0,0,1,0,0,0,0,0,0,0,0,0.00014155044
2.3,192.60498,4885.0,5.5,797.0,1.31,5988.0,0.43,-0.48,F8 V,0.7501931464174454,0.0002211900022119,0,0,1,0,0,0,0,0,0,0,0,0.00010384539
2.3,192.60498,1603.38923,2.749,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0008068490315992,0,0,0,1,0,0,0,0,0,0,0,1.5349027e-05
2.3,192.60498,1604.0,2.81,797.0,1.31,6010.0,-0.082525,0.3,K0,0.575908618899273,0.0008064516129032,0,0,0,0,1,0,0,0,0,0,0,1.7989814e-05
2.3,192.60498,1606.3,2.8,797.0,1.31,6010.0,0.3483,0.3,G0 V,0.715228618899273,0.0008049585446349,0,0,0,1,0,0,0,0,0,0,0,1.433369e-05
3.41,192.60498,8.8803256,0.0804,797.0,1.4,5348.0,-0.18709,-0.15,G9 V,0.5553478712357217,0.0028001817645026,0,0,0,1,0,0,0,0,0,0,0,9.849237e-06
2.3,192.60498,8.880318,0.1008,797.0,1.31,5427.0,-0.16115,-0.16,G8 V,0.5635514018691589,0.0028001817049109,0,0,0,1,0,0,0,0,0,0,0,9.902809e-06
3.39512346,192.60498,8.8803232,0.079,797.0,1.34,5385.0,-0.17783,-0.138,G0 V,0.559190031152648,0.0028001817456841,0,0,0,1,0,0,0,0,0,0,0,1.1688666e-05
