planet_radius,planet_mass,orbital_period,semi_major_axis,equilibrium_temp,planet_density,star_temp,star_luminosity,star_metallicity,star_type,habitability_score,stellar_compatibility,orbital_stability,star_class_B,star_class_D,star_class_F,star_class_G,star_class_K,star_class_L,star_class_M,star_class_T,star_class_W,star_class_m,habitable
3.9414075500000005,192.60498,131.0,0.1008,797.0,1.31,6199.0,-0.082525,-0.11,G0 V,0.15796124684077503,0.5562824506749741,0.00425531914893617,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,369.0,0.1008,797.0,0.55,6320.0,-0.082525,-0.1,G0 V,0.15796124684077503,0.5437175493250259,0.2,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,542.07975,0.1008,797.0,0.09,6320.0,-0.082525,-0.1,G0 V,0.15796124684077503,0.5437175493250259,0.005615461612002488,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,46.4,0.1008,797.0,1.31,6199.0,-0.082525,-0.11,G0 V,0.15796124684077503,0.5562824506749741,0.0031289111389236545,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,1084.0,0.1008,797.0,1.31,6226.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.553478712357217,0.001388888888888889,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,324.0,0.1008,797.0,1.31,6199.0,-0.082525,-0.11,G0 V,0.15796124684077503,0.5562824506749741,0.023809523809523808,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,62.06,0.1008,797.0,1.31,6320.0,-0.082525,-0.1,G0 V,0.15796124684077503,0.5437175493250259,0.0032901230506020927,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,34.15,0.176,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.1644736842105263,0.5828141225337488,0.00301340967304505,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,17.818,0.112,797.0,1.31,5612.5,-0.082525,-0.002,M0.5 Ve,0.15889830508474576,0.5828141225337488,0.0028720611634145358,0,0,0,0,0,0,1,0,0,0,0
2.3,192.60498,345.72,0.89,797.0,1.31,4813.0,-0.082525,0.17,G0 V,0.2702702702702703,0.49979231568016613,0.04930966469428014,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,345.72,0.89,797.0,1.31,4962.0,-0.95861,0.1,G0 V,0.2702702702702703,0.5152647975077882,0.04930966469428014,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,345.63,0.89,797.0,1.31,4813.0,-0.5608,0.17,G0 V,0.2702702702702703,0.49979231568016613,0.04909180166912125,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,9017.76,7.7,797.0,1.31,4813.0,-0.5608,0.17,G0 V,0.03896103896103895,0.49979231568016613,0.00011555670598676182,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,7.76,0.063,797.0,1.31,4021.0,-0.082525,-0.002,K5 V,0.15487867836861127,0.4175493250259606,0.0027914247431889234,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,15.144,0.099,797.0,1.31,4021.0,-0.082525,-0.002,K5 V,0.15781167806417676,0.4175493250259606,0.002850172150397884,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,33000.0,24.8,797.0,1.31,8100.0,-0.082525,-0.002,A5 V,0.012096774193548387,0.3588785046728972,3.064100992768722e-05,0,0,0,0,0,0,0,0,0,0,0
2.3,192.60498,3274.0,4.0,797.0,1.31,5612.5,-0.082525,-0.002,K5 V,0.075,0.5828141225337488,0.0003436426116838488,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,3250.0,3.81,797.0,1.31,4799.0,-0.68194,-0.22,K5 V,0.07874015748031496,0.49833852544132917,0.0003465003465003465,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,5138.43727,5.062,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.05926511260371394,0.5828141225337488,0.00020944876714235267,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,2675.57603,4.55,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.06593406593406594,0.5828141225337488,0.00043260528186044565,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,2999.33,0.1008,797.0,1.31,4769.0,1.05,-0.03,K1 III,0.15796124684077503,0.8752232606438214,0.0003794591189718176,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,2620.0,3.77,797.0,1.31,4769.0,-0.082525,-0.03,K1 III,0.07957559681697614,0.4952232606438214,0.0004432624113475177,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,2574.9,3.73,797.0,1.31,4769.0,1.04999,-0.03,K1 III,0.08042895442359249,0.8752272606438214,0.00045230449138359944,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,8.1352,0.07,797.0,1.31,4640.0,0.19,0.09,K4 V,0.15544041450777205,0.5578276220145378,0.0027943513863336097,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,8.135,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.15796124684077503,0.5828141225337488,0.0027943498246545484,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,8.1352,0.07,797.0,1.31,4510.0,-0.082525,0.01,G0 V,0.15544041450777205,0.46832814122533745,0.0027943513863336097,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,8.1389,0.1008,797.0,1.31,4510.0,-0.62416,0.01,G0 V,0.15796124684077503,0.46832814122533745,0.0027943802777111006,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,32.03,0.178,797.0,1.31,4640.0,0.19,0.09,K4 V,0.1646542261251372,0.5578276220145378,0.0029942809234362365,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,431.7,1.01,797.0,1.31,4640.0,0.19,0.09,K4 V,0.297029702970297,0.5578276220145378,0.01477104874446086,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,30.014,0.17,797.0,1.31,5612.5,-0.082525,-0.002,K6 V,0.16393442622950818,0.5828141225337488,0.002976314489294197,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,124.6,0.565,797.0,1.31,4830.0,1.63,-0.31,G8,0.20905923344947733,0.649557632398754,0.004142502071251036,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,0.980972,0.1008,797.0,1.31,4486.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.4658359293873312,0.0027395832087964466,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,0.98097217,0.1008,797.0,1.31,4590.0,-0.67799,0.18,K4 V,0.15796124684077503,0.47663551401869153,0.00273958321007235,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,0.981,0.017,797.0,1.31,5612.5,-0.082525,-0.002,K4 V,0.151285930408472,0.5828141225337488,0.002739583418945315,0,0,0,0,1,0,0,0,0,0,0
3.9414075500000005,192.60498,0.9809734,0.01782,797.0,0.48,4590.0,-0.67799,0.18,K4 V,0.1513485152710652,0.47663551401869153,0.002739583219303889,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,28.125,0.177,797.0,1.31,5460.0,-0.082525,0.25,K0,0.1645639056500274,0.5669781931464174,0.0029596744358120607,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,67.3,0.316,797.0,1.31,5460.0,-0.082525,0.25,K0,0.17814726840855105,0.5669781931464174,0.0033478406427854034,0,0,0,0,1,0,0,0,0,0,0
3.9414075500000005,192.60498,10.3392924,92.0,797.0,1.31,8840.0,-0.082525,-0.002,A2 V,0.003260869565217391,0.28203530633437174,0.0028116684768132085,0,0,0,0,0,0,0,0,0,0,0
2.3,192.60498,1084.5,2.81,797.0,1.31,5000.0,1.65,0.16,K0 III,0.10676156583629894,0.6592107995846314,0.0013879250520471894,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,1079.55726,2.794,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.1073729420186113,0.5828141225337488,0.0013975121990936125,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,310.9,0.799,797.0,1.31,4300.0,-0.81816,0.12,G0 V,0.24979184013322228,0.446521287642783,0.01814882032667876,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,6.9594731,0.0748,797.0,1.31,5675.0,0.24304,-0.002,G0 V,0.15582796592561812,0.6865202575285567,0.0027852009037367532,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,6.9594718,0.0747,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.15581987222770477,0.5828141225337488,0.002785200893652206,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,6.959471,0.1008,797.0,1.31,5675.0,-0.082525,0.0,G0 V,0.15796124684077503,0.5893042575285566,0.0027852008874463307,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,6.959503,0.1008,797.0,1.31,5675.0,0.24304,0.0,G0 V,0.15796124684077503,0.6865202575285567,0.00278520113568136,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,6.9593972138,0.1008,797.0,1.31,5854.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5921079958463136,0.0027852003150615136,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,14.334892,0.1228,797.0,1.31,5675.0,0.24304,-0.002,G0 V,0.15981248668229275,0.6865202575285567,0.002843614499280947,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,2523.64713,4.807,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.06240898689411274,0.5828141225337488,0.00046303860760808644,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,2556.5,4.91,797.0,1.31,4985.0,1.61669,0.15,K1 III,0.06109979633401221,0.6709771671858775,0.00045610034207525655,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,2550.0,4.92,797.0,1.31,4985.0,-0.082525,0.15,K1 III,0.06097560975609756,0.5176531671858775,0.0004574565416285453,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,88.87622,0.482,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.1976284584980237,0.5828141225337488,0.0036084958136757515,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,89.06,0.426,797.0,1.31,4805.0,1.207,-0.03,K0 III,0.1905972045743329,0.8161615784008307,0.003610890445583881,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,89.11,0.1008,797.0,1.31,4807.0,1.2,-0.07,K0 III,0.15796124684077503,0.8191692627206646,0.0036115424897973925,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,88.8,0.46,797.0,1.31,4890.0,1.244,0.0,K0 III,0.1948051948051948,0.8101881619937694,0.0036075036075036075,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,88.9,0.46,797.0,1.31,4890.0,1.244,0.0,K0 III,0.1948051948051948,0.8101881619937694,0.0036088054853843374,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,10.3392924,0.437,797.0,1.31,5612.5,1.261,-0.002,G0 V,0.19193857965451055,0.8784141225337487,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,89.23,0.42,797.0,1.31,4840.0,1.16673,0.01,K0 III,0.18987341772151897,0.8359040539979232,0.00361310835711963,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,2131.8,3.82,797.0,1.31,4890.0,1.244,0.0,K0 III,0.07853403141361257,0.8101881619937694,0.0005656748500961646,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,1626.0,2.96,797.0,1.31,4805.0,1.207,-0.03,K0 III,0.10135135135135134,0.8161615784008307,0.000792393026941363,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,10.3392924,3.626,797.0,1.31,5612.5,1.261,-0.002,G0 V,0.0827357970215113,0.8784141225337487,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,3268.56,0.1008,797.0,1.31,4807.0,1.2,-0.07,K0 III,0.15796124684077503,0.8191692627206646,0.00034428622579667836,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,2200.0,0.1008,797.0,1.31,4890.0,1.244,0.0,K0 III,0.15796124684077503,0.8101881619937694,0.0005446623093681918,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,3128.41,4.55,797.0,1.31,4840.0,1.16673,0.01,K0 III,0.06593406593406594,0.8359040539979232,0.00036174084162624216,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,3923.6609,6.032,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.04973474801061008,0.5828141225337488,0.00028092563536037945,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,3649.0,3.99,797.0,1.31,5612.5,-0.082525,-0.002,K7 V,0.07518796992481203,0.5828141225337488,0.00030441400304414006,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,17337.5,20.25,797.0,1.31,4105.0,-0.082525,-0.002,K7 V,0.014814814814814814,0.42627206645898236,5.891536807376204e-05,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,3669.3,4.037,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.07431260837255388,0.5828141225337488,0.00030254439839046376,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,87.19,0.335,797.0,1.31,4146.0,-0.082525,-0.002,M1,0.18018018018018017,0.43052959501557636,0.003586671927118826,0,0,0,0,0,0,1,0,0,0,0
2.3,192.60498,812.47,0.1008,797.0,1.31,4824.0,1.02,0.12,K1 III,0.15796124684077503,0.8929345794392524,0.0022298035543068654,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,822.3,2.1,797.0,1.31,4850.0,1.21484,0.2,K1 III,0.14285714285714285,0.8176984755970924,0.002181976871045167,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,926.4,2.02,797.0,1.31,4891.0,1.01995,-0.01,K0 III,0.1485148514851485,0.8999120041536864,0.0017780938833570413,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,970.78,0.1008,797.0,1.31,4891.0,1.02,-0.01,K0 III,0.15796124684077503,0.8998920041536864,0.0016480437720425855,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,10.3392924,3319.0,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,9.038867128653209e-05,0.5828141225337488,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,10.3392924,740.0,797.0,1.31,10500.0,-0.082525,-0.002,G0 V,0.00040540540540540544,0.1096573208722741,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,10.3392924,0.1008,797.0,1.31,8738.0,1.3684,-0.002,G0 V,0.15796124684077503,0.5452672066458982,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,10.3392924,740.0,797.0,1.31,10500.0,-0.082525,-0.002,B9 V,0.00040540540540540544,0.1096573208722741,0.0028116684768132085,1,0,0,0,0,0,0,0,0,0,0
2.3,192.60498,10.3392924,345.0,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.0008695652173913044,0.5828141225337488,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,111.7,0.36,797.0,1.31,3191.0,-0.082525,0.4,M3 V,0.18292682926829268,0.33136033229491174,0.003932363350373574,0,0,0,0,0,0,1,0,0,0,0
2.3,192.60498,104100.0,23.04,797.0,1.31,5612.5,-0.082525,-0.002,M,0.013020833333333332,0.5828141225337488,9.63985501658055e-06,0,0,0,0,0,0,1,0,0,0,0
2.53625843,192.60498,10.751014,0.093,797.0,2.97,5618.0,-0.0804,0.007,G0 V,0.15731515469323545,0.5833852544132917,0.0028149271058017884,0,0,0,1,0,0,0,0,0,0,0
2.35818269,192.60498,10.75101065786,0.1008,797.0,1.31,5784.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5993769470404985,0.0028149270793192908,0,0,0,1,0,0,0,0,0,0,0
2.56,192.60498,10.75101,0.092,797.0,2.5,5530.0,-0.082525,-0.09,G0 V,0.15723270440251572,0.5742471443406023,0.0028149270741065304,0,0,0,1,0,0,0,0,0,0,0
1.759371,192.60498,6.19132,0.1008,797.0,1.31,5784.0,-0.082525,-0.002,G0 V,0.23014994684077503,0.5993769470404985,0.0027792547972994982,0,0,0,1,0,0,0,0,0,0,0
2.52442508,192.60498,19.60562,0.139,797.0,3.63,5618.0,-0.0804,0.007,G0 V,0.16120365394948952,0.5833852544132917,0.0028868828645545576,0,0,0,1,0,0,0,0,0,0,0
2.48,192.60498,19.6053,0.138,797.0,3.4,5530.0,-0.082525,-0.09,G0 V,0.1611170784103115,0.5742471443406023,0.002886880197647366,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,1560.2,2.8,797.0,1.31,4670.0,1.40483,-0.15,K2 III/IV,0.10714285714285714,0.7230108868120457,0.0008359806052499582,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,1583.72,0.1008,797.0,1.31,4672.0,1.31,-0.19,K2 III/IV,0.15796124684077503,0.7611505711318796,0.0008198602958055947,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,1852.14387,3.729,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.08045052292839903,0.5828141225337488,0.0006719780393276088,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,1585.0,2.8,797.0,1.31,4670.0,-0.082525,-0.15,K2 III/ IV,0.10714285714285714,0.48494288681204567,0.000819000819000819,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,2.224,0.031,797.0,1.31,5612.5,-0.082525,-0.002,K5 V,0.15236160487557138,0.5828141225337488,0.002748944405348346,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,453.9,1.26,797.0,1.31,4883.0,0.88986,0.17,K1 III,0.23809523809523808,0.863005266874351,0.011123470522803117,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,455.73816,1.36,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.2205882352941176,0.5828141225337488,0.01090058924225208,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,452.45,0.1008,797.0,1.31,4884.0,0.89,0.17,K1 III,0.15796124684077503,0.8631651090342678,0.011305822498586774,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,5.0505,0.06,797.0,1.31,5519.0,-0.082525,0.23,G0 V,0.15463917525773196,0.5731048805815161,0.0027704706614083132,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,5.0505,0.057,797.0,1.31,5519.0,-0.222,0.23,G5 V,0.15440041173443128,0.5731048805815161,0.0027704706614083132,0,0,0,1,0,0,0,0,0,0,0
3.00403804,192.60498,7.71212084088,0.1008,797.0,1.31,5985.4,-0.082525,-0.002,G0 V,0.15796124684077503,0.5784631360332295,0.002791051716142169,0,0,0,1,0,0,0,0,0,0,0
3.0,192.60498,7.713057,0.0787,797.0,1.31,5991.0,-0.082525,0.0,G V,0.15614427731223648,0.5778816199376947,0.0027910590088123864,0,0,0,1,0,0,0,0,0,0,0
3.207,192.60498,7.712121,0.1008,797.0,1.31,5985.43,0.13759,-0.002,G0 V,0.15796124684077503,0.6334960207684319,0.0027910517173817093,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,24955.45756,15.037,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.019950788056128217,0.5828141225337488,4.0664527409980817e-05,0,0,0,1,0,0,0,0,0,0,0
3.82838127,192.60498,20.772858,0.145,797.0,0.81,5649.0,-0.0716,-0.018,G0 V,0.16172506738544473,0.5866043613707165,0.0028966436248514895,0,0,0,1,0,0,0,0,0,0,0
3.9,192.60498,20.772907,0.1438,797.0,1.31,5609.0,-0.082525,-0.002,G0 V,0.1616205150307079,0.5824506749740395,0.002896644035988218,0,0,0,1,0,0,0,0,0,0,0
3.91576,192.60498,20.7724316,0.1008,797.0,1.31,5625.56,-0.082525,-0.002,G0 V,0.15796124684077503,0.5841703011422638,0.0028966400471278236,0,0,0,1,0,0,0,0,0,0,0
3.75,192.60498,20.77288,0.144,797.0,0.9,5550.0,-0.082525,-0.1,G0 V,0.16163793103448276,0.5763239875389408,0.0028966438094434757,0,0,0,1,0,0,0,0,0,0,0
3.343,192.60498,52.563491,0.2669,797.0,1.31,5609.0,-0.082525,-0.002,G0 V,0.17310022503029254,0.5824506749740395,0.0031904388011161776,0,0,0,1,0,0,0,0,0,0,0
3.42855926,192.60498,52.56363,0.269,797.0,1.0,5649.0,-0.0716,-0.018,G0 V,0.1733102253032929,0.5866043613707165,0.0031904402159838694,0,0,0,1,0,0,0,0,0,0,0
3.34,192.60498,52.5636,0.268,797.0,1.2,5550.0,-0.082525,-0.1,G0 V,0.17321016166281752,0.5763239875389408,0.0031904399106166357,0,0,0,1,0,0,0,0,0,0,0
3.28372,192.60498,52.56370562152,0.1008,797.0,1.31,5625.56,-0.082525,-0.002,G0 V,0.15796124684077503,0.5841703011422638,0.0031904409857286082,0,0,0,1,0,0,0,0,0,0,0
2.4801338,192.60498,10.288914,0.091,797.0,6.86,5216.0,-0.32514,0.248,G0 V,0.15715034049240437,0.5416407061266874,0.0028112702678037985,0,0,0,1,0,0,0,0,0,0,0
2.74,192.60498,10.28891,0.089,797.0,5.3,5198.0,-0.082525,0.27,K0 V,0.15698587127158553,0.5397715472481828,0.0028112702361908367,0,0,0,0,1,0,0,0,0,0,0
2.63881,192.60498,10.288886,0.1008,797.0,1.31,5126.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.532294911734164,0.0028112700465130814,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,16.84,0.124,797.0,1.31,5198.0,-0.082525,0.27,K0 V,0.15991471215351813,0.5397715472481828,0.0028640164967350208,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,16.432,0.124,797.0,1.31,5216.0,-0.32514,0.248,G0 V,0.15991471215351813,0.5416407061266874,0.00286067374588063,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,1054.0,2.447,797.0,1.31,5020.0,-0.082525,0.29,K0/1 III,0.12259910093992643,0.5212876427829699,0.0014492753623188406,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,1058.8,2.55,797.0,1.31,5020.0,1.204,0.29,K0,0.11764705882352942,0.8396876427829699,0.0014392630972941854,0,0,0,0,1,0,0,0,0,0,0
2.3,192.60498,1062.26506,2.491,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.12043356081894821,0.5828141225337488,0.0014321209198123132,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,18600.0,16.9,797.0,1.31,8000.0,1.14176,-0.002,A5-A6,0.01775147928994083,0.7125587206645898,5.483658697082694e-05,0,0,0,0,0,0,0,0,0,0,0
2.3,192.60498,36.116,0.1417,797.0,1.31,3347.0,-1.99542,-0.18,M4.0 V,0.16143787332508205,0.3475597092419522,0.0030313686022965646,0,0,0,0,0,0,1,0,0,0,0
3.9414075500000005,192.60498,10.3392924,773.0,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.000388098318240621,0.5828141225337488,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,10.3392924,27.0,797.0,1.31,6597.0,-0.082525,0.1,F5 V,0.01111111111111111,0.5149532710280373,0.0028116684768132085,0,0,1,0,0,0,0,0,0,0,0
3.9414075500000005,192.60498,10.3392924,20.3,797.0,1.31,5612.5,-0.082525,0.02,F5 V,0.014778325123152707,0.5828141225337488,0.0028116684768132085,0,0,1,0,0,0,0,0,0,0,0
2.3,192.60498,43000.0,25.0,797.0,1.31,5833.8,-0.082525,0.1014,G0 V,0.012,0.5942056074766354,2.3454357819682896e-05,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,38350.0,22.8,797.0,1.31,5794.0,-0.082525,0.1,G0 V,0.013157894736842105,0.5983385254413291,2.6325488337808667e-05,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,27000.0,18.0,797.0,1.31,5794.0,-0.082525,0.1,G0 V,0.016666666666666666,0.5983385254413291,3.7543174650848474e-05,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,332.0,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.15796124684077503,0.5828141225337488,0.029411764705882353,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,312.0,0.91,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.27522935779816515,0.5828141225337488,0.018518518518518517,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,320.1,0.925,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.27906976744186046,0.5828141225337488,0.02178649237472768,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,302.79999,0.92,797.0,1.31,6167.0,-0.082525,0.16,G0 V,0.27777777777777773,0.5596053997923156,0.01582278230652178,0,0,0,1,0,0,0,0,0,0,0
1.77141,192.60498,3.58529,0.1008,797.0,1.31,6308.31,-0.082525,-0.002,G0 V,0.22653824684077506,0.5449314641744548,0.0027592698982886205,0,0,0,1,0,0,0,0,0,0,0
2.085,192.60498,3.58599,0.048,797.0,1.31,6201.0,0.3707,-0.14,G0 V,0.1536885245901639,0.7043547663551402,0.0027592752277981747,0,0,0,1,0,0,0,0,0,0,0
2.004,192.60498,3.585287,0.04888,797.0,2.44,6354.0,0.36361,0.025,G0 V,0.15375784164992415,0.6856309158878504,0.00275926987544791,0,0,0,1,0,0,0,0,0,0,0
1.979,192.60498,5.973865,0.0687,797.0,2.9,6354.0,0.36361,0.025,G0 V,0.16163578418681712,0.6856309158878504,0.0027775761334659773,0,0,0,1,0,0,0,0,0,0,0
1.939,192.60498,5.97293,0.0674,797.0,1.31,6201.0,0.3707,-0.14,G0 V,0.17353129462899722,0.7043547663551402,0.0027775689200259302,0,0,0,1,0,0,0,0,0,0,0
2.39177347,192.60498,5.97391244881,0.1008,797.0,1.31,6308.31,-0.082525,-0.002,G0 V,0.15796124684077503,0.5449314641744548,0.0027775764995302344,0,0,0,1,0,0,0,0,0,0,0
2.164,192.60498,11.23,0.1027,797.0,1.31,6201.0,0.3707,-0.14,G0 V,0.15811943287830074,0.7043547663551402,0.002818727626349466,0,0,0,1,0,0,0,0,0,0,0
2.001,192.60498,11.230511,0.1046,797.0,4.9,6354.0,0.36361,0.025,G0 V,0.15827793605571383,0.6856309158878504,0.0028187316863655092,0,0,0,1,0,0,0,0,0,0,0
2.07546646,192.60498,11.23046047708,0.1008,797.0,1.31,6308.31,-0.082525,-0.002,G0 V,0.15796124684077503,0.5449314641744548,0.0028187312849484213,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,171667.5,70.0,797.0,1.31,7204.58,0.73347,-0.002,G0 V,0.004285714285714285,0.7452488515057113,5.837592343413882e-06,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,10.3392924,0.1008,797.0,1.31,7204.58,0.73347,-0.002,G0 V,0.15796124684077503,0.7452488515057113,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,170000.0,68.0,797.0,1.31,5612.5,0.69197,-0.47,A5 V,0.004411764705882353,0.8596021225337487,5.89497512320498e-06,0,0,0,0,0,0,0,0,0,0,0
2.3,192.60498,166510.17,67.96,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.0044143613890523835,0.5828141225337488,6.0187965813476165e-06,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,67571.25,38.0,797.0,1.31,7204.58,0.73347,-0.002,G0 V,0.007894736842105262,0.7452488515057113,1.4879347094249504e-05,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,83255.09,42.81,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.007007708479327259,0.5828141225337488,1.2064022803898465e-05,0,0,0,1,0,0,0,0,0,0,0
