pl_rade,pl_orbper,pl_orbsmax,pl_eqt,pl_dens,st_teff,st_lum,st_met,habitability_score,stellar_compatibility,orbital_stability,star_F,star_G,star_K,target,habitability_rank
3.770000000000001,4.1591488,1.0,1259.0,1.3275,5576.0,-0.0833349999999999,0.0168,0.05070054871511309,0.4640008056675744,0.5013818229709051,False,True,False,0,19896
2.37,8.29085256,1.0,288.0,1.3275,4974.0,-0.0833349999999999,0.0168,0.050698310851292616,0.4621588694928047,0.5013977836562982,False,False,True,0,19897
2.37,8.2908534357,1.0,288.0,1.3275,4974.0,-0.0833349999999999,0.0168,0.050698310851292616,0.4621588694928047,0.5013977836597201,False,False,True,0,19898
3.770000000000001,3.12904756215,1.0,1315.5,1.3275,5585.0,-0.0833349999999999,0.0168,0.05069243689453918,0.4641150710680112,0.5013779003159137,False,True,False,0,19899
2.37,3.1289923,1.0,288.0,1.3275,5585.0,-0.0833349999999999,0.0168,0.05069243689453918,0.4641150710680112,0.5013779001060712,False,True,False,0,19900
3.770000000000001,4.09847409321,1.0,1078.61,1.3275,5198.0,-0.0833349999999999,0.0168,0.05069013392931651,0.4623983366783169,0.5013815913009684,False,False,True,0,19901
2.37,4.09803132,1.0,288.0,1.3275,5198.0,-0.0833349999999999,0.0168,0.05069013392931651,0.4623983366783169,0.5013815896106443,False,False,True,0,19902
2.04,8.18746,0.077,791.0,1.3275,5250.0,-0.0833349999999999,0.0168,0.050689809248451255,0.4624829310645033,0.2614077801724667,False,True,False,0,19903
2.01,8.187399,0.075,288.0,1.3275,5250.0,-0.0833349999999999,0.0168,0.050689809248451255,0.4624829310645033,0.2611376392584841,False,True,False,0,19904
0.9699999999999998,1.877882748,0.02883,288.0,1.3275,5870.0,-0.0833349999999999,-0.205,0.050685760429462094,0.4669140955664038,0.2550296235342075,False,True,False,0,19905
2.37,13.69944373,1.0,288.0,1.3275,5609.0,-0.0833349999999999,0.0168,0.05068061355053058,0.4644789279509705,0.5014192427207432,False,True,False,0,19906
2.37,13.69942266,1.0,288.0,1.3275,5609.0,-0.0833349999999999,0.0168,0.05068061355053058,0.4644789279509705,0.5014192426358628,False,True,False,0,19907
1.17,7.626324,0.07,288.0,1.3275,4955.0,-0.0833349999999999,0.0168,0.05066904428221803,0.4621445475968872,0.2604625492736339,False,False,True,0,19908
2.37,61.03944540249999,1.0,288.0,1.3275,5112.8,-0.0833349999999999,0.045,0.05065445596060526,0.4622882768481398,0.5016395563047815,False,False,True,0,19909
2.37,61.03944540249999,1.0,288.0,1.3275,5112.8,-0.0833349999999999,0.045,0.05065445596060526,0.4622882768481398,0.5016395563047815,False,False,True,0,19910
2.37,61.03944540249999,1.0,288.0,1.3275,5112.8,-0.0833349999999999,0.045,0.05065445596060526,0.4622882768481398,0.5016395563047815,False,False,True,0,19911
2.37,8.43639829,1.0,288.0,1.3275,5265.0,-0.0833349999999999,0.0168,0.05065339579780311,0.4625105141262967,0.5013983526220477,False,True,False,0,19912
2.37,8.43638723,1.0,288.0,1.3275,5265.0,-0.0833349999999999,0.0168,0.05065339579780311,0.4625105141262967,0.5013983525787945,False,True,False,0,19913
3.37094443,8.15948702679,1.0,1000.52,1.3275,5860.0,-0.0833349999999999,0.0168,0.05065108440731762,0.4675618478659245,0.5013972705210085,False,True,False,0,19914
2.37,18.49235571,1.0,288.0,1.3275,5100.0,-0.0833349999999999,0.0168,0.05063458713964857,0.4622741285054191,0.5014388172698231,False,False,True,0,19915
2.37,18.4923543014,1.0,288.0,1.3275,5100.0,-0.0833349999999999,0.0168,0.05063458713964857,0.4622741285054191,0.501438817263991,False,False,True,0,19916
3.770000000000001,4.9816784,1.0,953.0,1.3275,5315.0,-0.0833349999999999,0.0168,0.050634206249438145,0.4626153376872789,0.501384971260694,False,True,False,0,19917
1.56,11.18714042,0.094,674.0,1.3275,5202.0,-0.0833349999999999,0.14,0.05062884380167606,0.4624043026068988,0.263738679403437,False,True,False,0,19918
2.37,4.31178046,1.0,288.0,1.3275,5461.0,-0.0833349999999999,0.0168,0.05062541755160461,0.4631100785244075,0.5013824060972621,False,True,False,0,19919
2.37,4.311780262,1.0,288.0,1.3275,5461.0,-0.0833349999999999,0.0168,0.05062541755160461,0.4631100785244075,0.5013824060965054,False,True,False,0,19920
2.37,4.3117817945,1.0,288.0,1.3275,5461.0,-0.0833349999999999,0.0168,0.05062541755160461,0.4631100785244075,0.5013824061023627,False,True,False,0,19921
2.50448263,3.28102986099,1.0,908.85,1.3275,4783.6,-0.0833349999999999,0.0168,0.05061822075026922,0.4620400621092752,0.5013784776677337,False,False,True,0,19922
3.770000000000001,4.76339524216,1.0,938.37,1.3275,5258.0,-0.0833349999999999,0.0168,0.05061076420131677,0.4624974443786549,0.5013841343690382,False,True,False,0,19923
1.62,2.53726,0.035,288.0,1.3275,5413.0,-0.0833349999999999,0.0168,0.050610437233535206,0.4629038716989616,0.2558285830366387,False,True,False,0,19924
2.8,8.115317,0.079,288.0,1.3275,5938.0,-0.0833349999999999,0.0168,0.0506080599085913,0.4646433415424941,0.2616782016621534,False,True,False,0,19925
2.37,4.2809919671,1.0,288.0,1.3275,5423.0,-0.0833349999999999,0.0168,0.05060165735300976,0.4629422458624048,0.501382288430788,False,True,False,0,19926
2.37,4.280963604,1.0,288.0,1.3275,5423.0,-0.0833349999999999,0.0168,0.05060165735300976,0.4629422458624048,0.5013822883224001,False,True,False,0,19927
2.37,4.28096128,1.0,288.0,1.3275,5423.0,-0.0833349999999999,0.0168,0.05060165735300976,0.4629422458624048,0.501382288313519,False,True,False,0,19928
1.47,8.1934719,0.0858,1171.0,1.3275,6692.0,-0.0833349999999999,-0.14,0.050595939957208756,0.462084199567814,0.2626031288648661,True,False,False,0,19929
3.143,8.082376554,0.080496,288.0,1.3275,5879.0,-0.0833349999999999,0.0168,0.050583690812518844,0.466439712264696,0.2618809278462233,False,True,False,0,19930
2.72432,8.082354,1.0,959.0,1.3275,5878.6,-0.0833349999999999,0.0168,0.050583690812518844,0.466459011322902,0.5013969694022854,False,True,False,0,19931
2.76,4.311792,0.05,288.0,1.3275,5554.0,-0.0833349999999999,0.0168,0.05057655322651096,0.4637599737026046,0.2577926625516256,False,True,False,0,19932
2.7,4.311802,0.05,983.0,1.3275,5553.0,-0.0833349999999999,0.0168,0.05057655322651096,0.4637501408609133,0.2577926625898465,False,True,False,0,19933
1.51,1.755846,0.028,1313.0,1.3275,5545.0,-0.0833349999999999,0.0168,0.0505746320980586,0.4636745036171344,0.2549224013679206,False,True,False,0,19934
3.770000000000001,3.588165,0.041,288.0,1.3275,4387.84,-0.0833349999999999,0.0168,0.050570419734963006,0.4618971637694073,0.2566119072515742,False,False,True,0,19935
1.02,3.05710069,0.04,1209.0,1.3275,6020.0,-0.0833349999999999,-0.205,0.050569910489699235,0.4635953646491066,0.2564796679883984,True,False,False,0,19936
0.99,3.0570982,0.04,1202.0,1.3275,6021.0,-0.0833349999999999,-0.205,0.050569910489699235,0.4635869318082511,0.256479667978947,True,False,False,0,19937
2.37,3.105507835,1.0,288.0,1.3275,4805.0,-0.0833349999999999,0.0168,0.05055224715983292,0.4620510985029696,0.5013778109362229,False,False,True,0,19938
2.37,3.10550746,1.0,288.0,1.3275,4805.0,-0.0833349999999999,0.0168,0.05055224715983292,0.4620510985029696,0.5013778109347992,False,False,True,0,19939
1.715,4.309397,0.05511,288.0,1.3275,5471.0,-0.0833349999999999,0.0168,0.050544095607442316,0.463161128103759,0.2584663451799586,False,True,False,0,19940
3.770000000000001,4.18783747823,1.0,1138.8,1.3275,5521.95,-0.0833349999999999,0.0168,0.05053509936087026,0.4634828983389701,0.5013819325379089,False,True,False,0,19941
3.19,4.2873775,0.052,1023.0,1.3275,5515.0,-0.0833349999999999,0.0168,0.05053509936087026,0.4634316908743217,0.2580558241268008,False,True,False,0,19942
3.770000000000001,3.071722,0.03957,1142.0,1.3275,5017.0,-0.0833349999999999,0.235,0.0505261071399653,0.462193919459385,0.2564237695004976,False,False,True,0,19943
2.37,3.2498,0.041,288.0,1.3275,5576.0,-0.0833349999999999,0.0168,0.050520910307918256,0.4640008056675744,0.256610620349781,False,True,False,0,19944
2.37,3.215109385,1.0,288.0,1.3275,5582.0,-0.0833349999999999,0.0168,0.050520910307918256,0.4640758225463722,0.5013782271889891,False,True,False,0,19945
2.37,3.21508917,1.0,288.0,1.3275,5582.0,-0.0833349999999999,0.0168,0.050520910307918256,0.4640758225463722,0.5013782271121918,False,True,False,0,19946
2.37,3.289726319,1.0,288.0,1.3275,5580.0,-0.0833349999999999,0.0168,0.050520910307918256,0.4640503142944527,0.501378510718557,False,True,False,0,19947
2.37,3.388012244,1.0,288.0,1.3275,5571.0,-0.0833349999999999,0.0168,0.050520910307918256,0.4639415976342285,0.5013788843636809,False,True,False,0,19948
2.37,3.2897007157,1.0,288.0,1.3275,5580.0,-0.0833349999999999,0.0168,0.050520910307918256,0.4640503142944527,0.5013785106212495,False,True,False,0,19949
1.8,3.27645,0.044,1090.0,1.3275,5574.0,-0.0833349999999999,0.0168,0.050520910307918256,0.4639767758706262,0.2570021821440341,False,True,False,0,19950
1.37,3.468095,0.042,288.0,1.3275,5580.0,-0.0833349999999999,0.0168,0.050520910307918256,0.4640503142944527,0.2567418038703527,False,True,False,0,19951
2.37,3.3879865138,1.0,288.0,1.3275,5571.0,-0.0833349999999999,0.0168,0.050520910307918256,0.4639415976342285,0.5013788842658381,False,True,False,0,19952
2.37,11.53508,1.0,288.0,1.3275,5521.0,-0.0833349999999999,0.235,0.050516245197430844,0.4634757359765064,0.5014105768209729,False,True,False,0,19953
3.770000000000001,11.53533,0.1097,1228.3,1.3275,5521.0,-0.0833349999999999,0.235,0.050516245197430844,0.4634757359765064,0.2659188569249732,False,True,False,0,19954
2.37,44.9306706,1.0,288.0,1.3275,6224.98,-0.0833349999999999,0.096,0.05047023971234565,0.4626538727357955,0.5015572960548252,True,False,False,0,19955
2.37,44.9306143925,1.0,288.0,1.3275,6224.98,-0.0833349999999999,0.096,0.05047023971234565,0.4626538727357955,0.5015572957821997,True,False,False,0,19956
2.37,4.09513876,1.0,288.0,1.3275,5552.0,-0.0833349999999999,0.0168,0.05046185186209423,0.4637403946521885,0.5013815785681542,False,True,False,0,19957
2.47,25.752,1.0,288.0,1.3275,5591.68,-0.0833349999999999,0.0168,0.05045494867551037,0.4642069806070106,0.5014695163527779,False,True,False,0,19958
2.56374,6.441006,1.0,853.0,1.3275,4867.0,-0.0833349999999999,0.0168,0.05044714499699822,0.4620859970944174,0.5013905923877404,False,False,True,0,19959
2.37,1.327346813,1.0,288.0,1.3275,5560.0,-0.0833349999999999,0.0168,0.05043670447032922,0.4638208565032133,0.5013710926652446,False,True,False,0,19960
3.770000000000001,1.3273482,1.0,1315.5,1.3275,5555.05,-0.0833349999999999,0.0168,0.05043670447032922,0.4637703926949391,0.5013710926704594,False,True,False,0,19961
3.770000000000001,1.327347,0.0238,1315.5,1.3275,5560.0,-0.0833349999999999,0.0168,0.05043670447032922,0.4638208565032133,0.254381921529423,False,True,False,0,19962
1.01,1.475316,0.025,1315.5,1.3275,5552.0,-0.0833349999999999,0.0168,0.05043670447032922,0.4637403946521885,0.2545362061861969,False,True,False,0,19963
2.37,1.32734682,1.0,288.0,1.3275,5560.0,-0.0833349999999999,0.0168,0.05043670447032922,0.4638208565032133,0.5013710926652709,False,True,False,0,19964
3.770000000000001,4.2253846,0.052,1157.0,1.3275,5541.0,-0.0833349999999999,0.0168,0.0504320065773651,0.4636385918165168,0.2580555872567232,False,True,False,0,19965
3.14,61.03944540249999,1.0,288.0,1.3275,4434.0,-0.0833349999999999,0.05,0.0504298740416678,0.4619094986922782,0.5016395563047815,False,False,True,0,19966
2.23,5.729319,0.059,827.0,1.3275,5294.0,-0.0833349999999999,0.0168,0.050428168267688235,0.4625686793154339,0.2589870210621512,False,True,False,0,19967
2.37,36.96,0.24,288.0,1.3275,6200.0,-0.0833349999999999,0.235,0.050415061830318374,0.462719784577309,0.285610481179409,True,False,False,0,19968
2.37,3.3361570009,1.0,288.0,1.3275,4929.0,-0.0833349999999999,0.0168,0.05039784359849754,0.4621259867745,0.5013786872048374,False,False,True,0,19969
2.41,8.96855,0.088,288.0,1.3275,5807.0,-0.0833349999999999,0.0168,0.05039415304800697,0.478204418147049,0.2629067130028993,False,True,False,0,19970
1.65,9.024389,0.087,288.0,1.3275,5886.0,-0.0833349999999999,0.0168,0.05038338892745962,0.466124907443685,0.2627702324933225,False,True,False,0,19971
2.4304,9.4893231,1.0,708.0,1.3275,5120.0,-0.0833349999999999,0.0168,0.050377311885924585,0.4622964768218087,0.5014024825409092,False,False,True,0,19972
2.39,6.155557,0.069,288.0,1.3275,5751.0,-0.0833349999999999,0.0168,0.050356512476609105,0.4793948943375252,0.2603226845267004,False,True,False,0,19973
2.37,61.03944540249999,0.94,288.0,1.3275,5449.0,-0.0833349999999999,-0.16,0.05035432999521011,0.4630529029955338,0.4733376695123286,False,True,False,0,19974
2.53,61.03944540249999,1.0,288.0,1.3275,5682.0,-0.0833349999999999,0.05,0.05034113266830575,0.46669239065564,0.5016395563047815,False,True,False,0,19975
2.37,13.14496978,1.0,288.0,1.3275,5380.12,-0.0833349999999999,0.1238,0.05033486493576122,0.4627912613078994,0.501417012532564,False,True,False,0,19976
2.37,13.1449644271,1.0,288.0,1.3275,5380.12,-0.0833349999999999,0.1238,0.05033486493576122,0.4627912613078994,0.5014170125110676,False,True,False,0,19977
2.37,13.14496741,1.0,288.0,1.3275,5380.12,-0.0833349999999999,0.1238,0.05033486493576122,0.4627912613078994,0.5014170125230465,False,True,False,0,19978
3.770000000000001,61.03944540249999,0.6647,360.0,1.3275,5988.0,-0.0833349999999999,-0.12,0.05033066631102432,0.4639074197268278,0.3760872459625363,False,True,False,0,19979
1.24,4.152386,0.049,993.0,1.3275,5552.0,-0.0833349999999999,0.0168,0.0503285185287609,0.4637403946521885,0.2576606285136664,False,True,False,0,19980
3.770000000000001,11.633478,0.1087,1030.0,1.3275,5503.0,-0.0833349999999999,0.235,0.05030508380979887,0.4633493456832809,0.2657793923354668,False,True,False,0,19981
1.53,4.179393,0.048,1152.0,1.3275,5570.0,-0.0833349999999999,0.0168,0.05029762942857583,0.46393009597799,0.257529441268794,False,True,False,0,19982
3.67,43.58642609,1.0,288.0,1.3275,4644.0,-0.0833349999999999,0.02,0.05027955103340456,0.4619782801147435,0.5015508031933531,False,False,True,0,19983
2.1,3.761849,0.045,1102.0,1.3275,5577.0,-0.0833349999999999,0.0168,0.050270989592826124,0.4640129990051348,0.2571347831022547,False,True,False,0,19984
1.08,30.8609783,0.1862,525.0,1.3275,5627.0,-0.0833349999999999,-0.16,0.050267249554407735,0.4648272251645928,0.2771562692682013,False,True,False,0,19985
2.37,29.34926797,1.0,288.0,1.3275,4821.0,-0.0833349999999999,0.0168,0.05026452108760919,0.4620596721484408,0.5014852188111548,False,False,True,0,19986
2.37,61.03944540249999,1.0,288.0,1.3275,5216.0,-0.0833349999999999,0.0168,0.05025757769737532,0.4624258509475226,0.5016395563047815,False,True,False,0,19987
2.37,61.03944540249999,1.0,288.0,1.3275,5216.0,-0.0833349999999999,0.0168,0.05025757769737532,0.4624258509475226,0.5016395563047815,False,True,False,0,19988
2.37,61.03944540249999,1.0,288.0,1.3275,5216.0,-0.0833349999999999,0.0168,0.05025757769737532,0.4624258509475226,0.5016395563047815,False,True,False,0,19989
2.37,8.10503551,1.0,288.0,1.3275,5845.0,-0.0833349999999999,0.0168,0.05025153870431886,0.4688906926568529,0.5013970579348958,False,True,False,0,19990
2.37,8.1048898549,1.0,288.0,1.3275,5845.0,-0.0833349999999999,0.0168,0.05025153870431886,0.4688906926568529,0.5013970573663252,False,True,False,0,19991
2.37,2.240497909,1.0,288.0,1.3275,4256.0,-0.0833349999999999,0.0168,0.05024867909300685,0.4618660508894434,0.5013745345403373,False,False,True,0,19992
2.37,2.240486703,1.0,288.0,1.3275,4256.0,-0.0833349999999999,0.0168,0.05024867909300685,0.4618660508894434,0.5013745344979934,False,False,True,0,19993
2.37,61.03944540249999,0.49,288.0,1.3275,5929.0,-0.0833349999999999,0.06,0.05024107203103317,0.4648272251645928,0.3327653841193511,False,True,False,0,19994
3.5,44.8521071,0.2428,522.0,1.3275,5800.0,-0.0833349999999999,-0.08,0.05024036837590305,0.4832768819151649,0.2861005071665075,False,True,False,0,19995
2.653,19.25405306,0.13747,288.0,1.3275,5483.0,-0.0833349999999999,0.1,0.050227715980000864,0.4632269406695715,0.2698940297009439,False,True,False,0,19996
2.2,15.14112,0.121,664.0,1.3275,5665.0,-0.0833349999999999,0.0168,0.05022271178106805,0.465923716392663,0.2675240632013244,False,True,False,0,19997
3.47,8.57507,0.09,1230.0,1.3275,5124.0,-0.0833349999999999,0.0168,0.050219604922341045,0.4623011102590083,0.2631789998590592,False,False,True,0,19998
2.73,61.03944540249999,0.3235,493.0,1.3275,6085.0,-0.0833349999999999,0.12,0.05020988305936838,0.463161128103759,0.2998799380524701,True,False,False,0,19999
1.4,35.33314,0.218,620.0,1.3275,5909.0,-0.0833349999999999,0.0168,0.05019498425047764,0.4653256302682611,0.2820957098070524,False,True,False,0,20000
2.37,33.4204437701,1.0,288.0,1.3275,5677.43,-0.0833349999999999,0.151,0.050191332328003414,0.4664604648800082,0.5015033996847791,False,True,False,0,20001
2.37,33.4203001,1.0,288.0,1.3275,5677.43,-0.0833349999999999,0.151,0.050191332328003414,0.4664604648800082,0.50150339903533,False,True,False,0,20002
2.37,33.42025398,1.0,288.0,1.3275,5677.43,-0.0833349999999999,0.151,0.050191332328003414,0.4664604648800082,0.5015033988268484,False,True,False,0,20003
1.28,3.179262,0.042,1143.0,1.3275,5542.0,-0.0833349999999999,0.0168,0.050175860059041136,0.4636474561217325,0.2567407059306753,False,True,False,0,20004
1.5,3.116082,0.04,1086.0,1.3275,5517.0,-0.0833349999999999,0.0168,0.050175860059041136,0.4634461484269472,0.256479891900926,False,True,False,0,20005
3.03,36.277108,0.202,288.0,1.3275,5100.0,-0.0833349999999999,0.0168,0.050167578851184946,0.4622741285054191,0.2796031879593755,False,False,True,0,20006
2.37,25.2630467,1.0,288.0,1.3275,6142.0,-0.0833349999999999,0.0168,0.05015267103666058,0.4629076144940809,0.501467407615046,True,False,False,0,20007
3.770000000000001,20.477912,0.14,288.0,1.3275,5100.0,-0.0833349999999999,0.0168,0.05015150832218311,0.4622741285054191,0.2702642897910194,False,False,True,0,20008
0.9699999999999998,4.160693,0.049,961.0,1.3275,5461.0,-0.0833349999999999,0.0168,0.05015011012658181,0.4631100785244075,0.2576606602365573,False,True,False,0,20009
2.37,3.333,1.0,288.0,1.3275,5557.0,-0.0833349999999999,0.0168,0.05014888012156607,0.4637900037326345,0.5013786752034235,False,True,False,0,20010
2.15,3.38802,0.045,288.0,1.3275,5551.0,-0.0833349999999999,0.0168,0.05014888012156607,0.4637307339365227,0.257133360096499,False,True,False,0,20011
1.25,3.428054,0.044,288.0,1.3275,5560.0,-0.0833349999999999,0.0168,0.05014888012156607,0.4638208565032133,0.2570027585264376,False,True,False,0,20012
2.62011,9.1549418,1.0,710.0,1.3275,5154.0,-0.0833349999999999,0.0168,0.05013098937240969,0.4623377514803823,0.5014011683460662,False,False,True,0,20013
1.87,13.03106,0.108,658.0,1.3275,5363.0,-0.0833349999999999,0.0168,0.0501304265811897,0.4627396745573054,0.2656871683435324,False,True,False,0,20014
2.87,31.71982498,1.0,288.0,1.3275,6056.0,-0.0833349999999999,0.02,0.05009761667279428,0.4633298661757228,0.5014957512810028,True,False,False,0,20015
2.2,61.03944540249999,0.5724,246.0,1.3275,4907.0,-0.0833349999999999,0.04,0.05009110185678411,0.4621111459757951,0.3518777182549076,False,False,True,0,20016
1.4,4.580358,0.051,288.0,1.3275,5105.0,-0.0833349999999999,0.0168,0.050089503071004765,0.4622795912429936,0.2579252497045526,False,False,True,0,20017
2.2,4.601836,0.049,890.0,1.3275,5122.0,-0.0833349999999999,0.0168,0.05008632536764825,0.4622987864879927,0.2576623469748783,False,False,True,0,20018
3.770000000000001,3.052524,0.04047,288.0,1.3275,5470.0,-0.0833349999999999,0.0168,0.05007809164539994,0.4631558744577286,0.2565408377173865,False,True,False,0,20019
2.3,11.349393,0.089,288.0,1.3275,5018.0,-0.0833349999999999,0.0168,0.05006653916004357,0.4621947817037726,0.2630529570609742,False,False,True,0,20020
1.24,6.699662,0.065,773.0,1.3275,5228.0,-0.0833349999999999,0.0168,0.050059438197962006,0.4624451924967163,0.259789526275044,False,True,False,0,20021
0.9699999999999998,4.12502,0.049,1000.0,1.3275,5570.0,-0.0833349999999999,0.0168,0.05004959473082577,0.46393009597799,0.2576605240182943,False,True,False,0,20022
2.37,3.27645723,1.0,288.0,1.3275,5461.0,-0.0833349999999999,0.0168,0.0500480622401516,0.4631100785244075,0.5013784602901198,False,True,False,0,20023
2.37,3.276453275,1.0,288.0,1.3275,5461.0,-0.0833349999999999,0.0168,0.0500480622401516,0.4631100785244075,0.5013784602750896,False,True,False,0,20024
3.770000000000001,3.377728,0.04294,1237.0,1.3275,5400.0,-0.0833349999999999,0.235,0.05004724455170893,0.4628570126941027,0.2568641139768751,False,True,False,0,20025
2.923,29.8464948,0.1783,565.0,1.3275,5300.0,-0.0833349999999999,0.037,0.0500464449908017,0.4625815928164992,0.2759563183696249,False,True,False,0,20026
2.37,16.797265739,1.0,288.0,1.3275,4499.0,-0.0833349999999999,0.0168,0.05004241148606223,0.4619283764803823,0.5014318330039944,False,False,True,0,20027
2.37,61.03944540249999,2.36725,288.0,1.3275,6024.0,-0.0833349999999999,0.0168,0.05003808473905355,0.463562042978358,0.2128551017689277,True,False,False,0,20028
2.37,10.39990194,1.0,288.0,1.3275,5364.0,-0.0833349999999999,0.016,0.050037557199229706,0.4627425707574907,0.501406073852982,False,True,False,0,20029
3.770000000000001,23.636883,0.161,709.0,1.3275,5980.0,-0.0833349999999999,0.0168,0.050016064246175,0.4640008056675744,0.2733473327424393,False,True,False,0,20030
2.02,10.994615,0.082,512.0,1.3275,4379.0,-0.0833349999999999,0.0168,0.05001517782318094,0.4618948943375252,0.2620966462323372,False,False,True,0,20031
2.37,3.4280498927,1.0,288.0,1.3275,5528.0,-0.0833349999999999,0.0168,0.05000433347242021,0.4635297833528923,0.501379036629425,False,True,False,0,20032
3.770000000000001,3.3129214,1.0,1119.0,1.3275,5512.0,-0.0833349999999999,0.0168,0.05000433347242021,0.4634104106564123,0.5013785988790393,False,True,False,0,20033
3.770000000000001,3.3149523,0.041,1128.0,1.3275,5513.0,-0.0833349999999999,0.0168,0.05000433347242021,0.4634174507285026,0.2566108679565106,False,True,False,0,20034
2.37,3.42806306,1.0,288.0,1.3275,5528.0,-0.0833349999999999,0.0168,0.05000433347242021,0.4635297833528923,0.5013790366795066,False,True,False,0,20035
3.770000000000001,3.2175184283,1.0,1136.3,1.3275,5549.0,-0.0833349999999999,0.0168,0.05000433347242021,0.4637116645238606,0.5013782363410544,False,True,False,0,20036
3.770000000000001,3.42525631341,1.0,1233.15,1.3275,5540.0,-0.0833349999999999,0.0168,0.05000433347242021,0.4636298016895873,0.5013790260041725,False,True,False,0,20037
1.25,8.348125,0.075,288.0,1.3275,4997.0,-0.0833349999999999,0.0168,0.04999951365340375,0.4621771376696406,0.2611382672300848,False,False,True,0,20038
2.7,15.28467725,0.1224,852.0,1.3275,5763.0,-0.0833349999999999,0.16,0.04999867007161356,0.4927877514803823,0.2677230586362647,False,True,False,0,20039
2.37,28.08185982,1.0,288.0,1.3275,5154.0,-0.0833349999999999,0.0168,0.04999351963651482,0.4623377514803823,0.501479648295098,False,False,True,0,20040
1.59,12.162701,0.097,288.0,1.3275,5600.0,-0.0833349999999999,0.0168,0.0499923201175963,0.4643310475697678,0.2641561161494558,False,True,False,0,20041
1.22,12.645164,0.099,288.0,1.3275,5603.0,-0.0833349999999999,0.0168,0.049980155251195334,0.4643786605712914,0.2644344716673222,False,True,False,0,20042
2.4189,9.151201,1.0,763.05,1.3275,5243.0,-0.0833349999999999,0.0168,0.0499778204044666,0.4624705873012779,0.5014011536577989,False,True,False,0,20043
3.770000000000001,4.36015363069,1.0,961.61,1.3275,5227.0,-0.0833349999999999,0.0168,0.04997536069204974,0.4624435485818316,0.5013825910087613,False,True,False,0,20044
2.37,4.22096735,1.0,288.0,1.3275,4414.0,-0.0833349999999999,0.0168,0.04997263924802928,0.4619040518466827,0.5013820590882162,False,False,True,0,20045
2.37,4.220965778,1.0,288.0,1.3275,4414.0,-0.0833349999999999,0.0168,0.04997263924802928,0.4619040518466827,0.5013820590822109,False,False,True,0,20046
2.37,18.49234792,1.0,288.0,1.3275,5100.0,-0.0833349999999999,0.0168,0.04996792047298191,0.4622741285054191,0.5014388172375694,False,False,True,0,20047
3.770000000000001,3.04405406653,1.0,1075.32,1.3275,5523.0,-0.0833349999999999,0.0168,0.0499671699703457,0.4634908764803823,0.5013775776526104,False,True,False,0,20048
3.770000000000001,3.0524018,1.0,1199.0,1.3275,5545.0,-0.0833349999999999,0.0168,0.0499671699703457,0.4636745036171344,0.5013776093366638,False,True,False,0,20049
1.4,2.853135,0.036,1031.0,1.3275,5088.0,-0.0833349999999999,0.0168,0.04996183415401953,0.4622613404818295,0.2559593381366864,False,False,True,0,20050
3.770000000000001,6.575324,0.069,1030.0,1.3275,6014.0,-0.0833349999999999,0.0168,0.04995868759284059,0.4636474561217325,0.2603243072916083,True,False,False,0,20051
1.08,7.95792,0.083,991.0,1.3275,5949.0,-0.0833349999999999,0.0168,0.0499569680473034,0.4644447282245684,0.262220688385499,False,True,False,0,20052
2.37,22.12679138,1.0,288.0,1.3275,4986.94,-0.0833349999999999,0.1016,0.04994445914335981,0.4621690167885661,0.5014540242957762,False,False,True,0,20053
1.7,13.15141081,0.1154,987.0,1.3275,6331.0,-0.0833349999999999,-0.1,0.049932299298852297,0.4624402785561946,0.2667253266301646,True,False,False,0,20054
3.770000000000001,3.0240933,0.044,1315.5,1.3275,6041.0,-0.0833349999999999,0.235,0.049929644020091896,0.4634316908743217,0.2570012237782679,True,False,False,0,20055
3.770000000000001,3.024095,0.0449,1315.5,1.3275,6041.0,-0.0833349999999999,0.235,0.049929644020091896,0.4634316908743217,0.2571188962054105,True,False,False,0,20056
3.770000000000001,3.0240949,0.046,1315.5,1.3275,6041.0,-0.0833349999999999,0.235,0.049929644020091896,0.4634316908743217,0.2572628652601653,True,False,False,0,20057
2.37,3.7011973222,1.0,288.0,1.3275,5459.0,-0.0833349999999999,0.0168,0.04992588686983185,0.4631002514803823,0.5013800763245819,False,True,False,0,20058
2.37,3.70122061,1.0,288.0,1.3275,5459.0,-0.0833349999999999,0.0168,0.04992588686983185,0.4631002514803823,0.5013800764132903,False,True,False,0,20059
3.16,3.936981,0.048,288.0,1.3275,5433.0,-0.0833349999999999,0.0168,0.04991925263459462,0.4629828381855846,0.2575285160452987,False,True,False,0,20060
2.37,16.70920628,1.0,288.0,1.3275,4628.0,-0.0833349999999999,0.0168,0.04991627323333698,0.4619721563457168,0.5014314720255719,False,False,True,0,20061
2.37,1.609321941,1.0,288.0,1.3275,4303.0,-0.0833349999999999,0.0168,0.04990103498979869,0.4618765048679162,0.5013721536529512,False,False,True,0,20062
3.770000000000001,3.58409995856,1.0,1212.51,1.3275,5553.0,-0.0833349999999999,0.0168,0.04989895940647394,0.4637501408609133,0.5013796304189271,False,True,False,0,20063
2.51,47.904,1.0,288.0,1.3275,5591.68,-0.0833349999999999,0.0168,0.04989895883685179,0.4642069806070106,0.5015718525225089,False,True,False,0,20064
2.5,20.02591,0.133,522.0,1.3275,5115.0,-0.0833349999999999,0.0168,0.04989151500743614,0.4622907635285751,0.2692545146920752,False,False,True,0,20065
