pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_dens,st_teff,st_rad,st_mass,st_lum
"Kepler-1600 b",3.15000000,,386.37054800000,211.00,,5303.00,0.828000,0.929000,
"Kepler-1600 b",2.96000000,,386.37051200000,209.00,,5119.00,0.834000,0.818000,
"Kepler-1600 b",3.13000000,,386.37054800000,,,5214.00,0.820000,0.860000,
"Kepler-1600 b",3.14200000,,386.37054800000,,,5090.00,0.826000,0.844000,
"Kepler-1600 b",3.00400000,,,,,5090.00,0.847000,,
"Kepler-1600 b",,,386.37051200000,,,5102.00,0.865862,0.860000,-0.33945
"Kepler-109 b",2.29000000,,6.48162809200,1150.00,,5952.00,1.323000,1.039000,
"Kepler-109 b",2.64000000,,6.48167400000,1181.00,,5871.00,1.430000,1.057000,
"Kepler-109 b",2.37000000,7.30000000,6.48163000000,,,5952.00,1.320000,1.040000,
"Kepler-109 b",,,6.48162710000,,,5953.00,1.401040,1.090000,0.34654
"Kepler-109 b",2.37000000,,6.48162809200,,,6000.00,1.360000,1.100000,
"Kepler-109 b",,,6.48163077030,,,5953.00,1.401040,1.090000,0.34654
"Kepler-109 b",2.29000000,,6.48162809200,1150.00,,5952.00,1.323000,1.039000,
"Kepler-109 b",2.33800000,,6.48163700000,,,5953.00,1.401040,1.090000,0.34654
"Kepler-109 b",2.32900000,4.55405910,6.48162809200,,1.986286,,,1.025000,
"Kepler-109 b",2.54000000,,6.48163307300,1145.00,,5945.00,1.302000,1.009000,
"Kepler-109 b",2.63600000,,,,,5917.00,1.354000,,
"Kepler-109 b",2.29000000,,6.48162809200,1150.00,,5952.00,1.323000,1.039000,
"Kepler-109 b",2.49000000,4.90000000,6.48163070000,1276.00,1.700000,5950.00,1.387000,1.094000,
"Kepler-109 b",,,6.48163307300,,,5953.00,1.401040,1.090000,0.34654
"Kepler-109 b",2.32900000,,6.48162809200,,,5917.00,1.342000,1.025000,
"Kepler-727 b",2.20000000,,5.15444100000,957.00,,5417.00,0.880000,0.823000,
"Kepler-727 b",2.65000000,,5.15448441700,964.00,,5431.00,0.884000,0.816000,
"Kepler-727 b",2.94000000,,5.15448142000,964.00,,5431.00,0.884000,0.816000,
"Kepler-727 b",2.72500000,,,,,5433.00,0.821000,,
"Kepler-727 b",2.65000000,,5.15448441700,964.00,,5431.00,0.884000,0.816000,
"Kepler-727 b",2.53000000,,5.15448441700,,,5441.00,0.860000,0.890000,
"Kepler-727 b",,,5.15448142000,,,5294.85,0.824791,0.910000,-0.31720
"Kepler-727 b",,,5.15448405000,,,5294.85,0.824791,0.910000,-0.31720
"Kepler-727 b",2.65000000,,5.15448441700,964.00,,5431.00,0.884000,0.816000,
"Kepler-1518 b",2.25000000,,5.11177904000,1351.00,,6432.00,1.345000,1.060000,
"Kepler-1518 b",3.05000000,,5.11177904000,,,6846.00,1.880000,1.540000,
"Kepler-1518 b",,,5.11175470000,,,6856.98,1.569810,1.490000,0.69092
"Kepler-1518 b",2.25000000,,5.11177904000,1351.00,,6432.00,1.345000,1.060000,
"Kepler-1518 b",3.28900000,,,,,6427.00,1.574000,,
"Kepler-1518 b",2.81000000,,5.11175470000,1351.00,,6432.00,1.345000,1.060000,
"Kepler-1518 c",3.33000000,,9.63095300000,1094.00,,6432.00,1.345000,1.060000,
"Kepler-1518 c",2.38499999,,9.63092994700,,,6432.00,1.345000,1.060000,
"Kepler-1518 c",3.33000000,,9.63095300000,1094.00,,6432.00,1.345000,1.060000,
"Kepler-1518 c",,,9.63102580000,,,6856.98,1.569810,1.490000,0.69092
"Kepler-1518 c",2.90000000,,9.63102580000,1094.00,,6432.00,1.345000,1.060000,
"Kepler-560 b",1.57000000,,18.47764449000,270.00,,3387.00,0.300000,0.300000,
"Kepler-560 b",,,18.47760502750,,,3569.00,0.406086,0.398334,-1.61788
"Kepler-560 b",1.93000000,,18.47761960000,,,3502.00,0.378000,0.381000,-1.71700
"Kepler-560 b",1.57000000,,18.47764449000,270.00,,3387.00,0.300000,0.300000,
"Kepler-560 b",1.72000000,,18.47764449000,,,3556.00,0.330000,0.340000,
"Kepler-560 b",,,18.47763641000,,,3569.00,0.406086,0.398334,-1.61788
"Kepler-560 b",2.20800000,,,,,3389.00,0.404000,,
"Kepler-560 b",2.42000000,,18.47765900000,348.00,,3726.00,0.485000,0.495000,
"Kepler-560 b",,,18.47762694000,,,3569.00,0.406086,0.398334,-1.61788
"Kepler-560 b",1.55000000,,18.47762694000,267.00,,3395.00,0.283000,0.271000,
"Kepler-560 b",1.47000000,,18.47764400000,298.00,,3430.00,0.272000,0.269000,-2.02200
"Kepler-560 b",1.57000000,,18.47764449000,270.00,,3387.00,0.300000,0.300000,
"Kepler-1185 b",1.44000000,,104.35189760000,371.00,,5754.00,0.943000,1.061000,
"Kepler-1185 b",1.44000000,,104.35189760000,371.00,,5754.00,0.943000,1.061000,
"Kepler-1185 b",,,104.35081953100,,,5867.00,1.338920,1.060000,0.28187
"Kepler-1185 b",1.39000000,,104.35196240000,355.00,,5650.00,0.870000,0.971000,
"Kepler-1185 b",1.33000000,,104.35189760000,,,5622.00,0.870000,0.960000,
"Kepler-1185 b",2.18700000,,,,,5657.00,1.367000,,
"Kepler-1185 b",,,104.35196240000,,,5867.00,1.338920,1.060000,0.28187
"Kepler-347 d",,,85.51734400000,,,5833.00,1.452200,1.050000,0.34232
"Kepler-347 d",1.72000000,,85.52088800000,430.00,,6092.00,0.998000,1.074000,
"Kepler-347 d",1.72000000,,85.52088800000,430.00,,6092.00,0.998000,1.074000,
"Kepler-347 d",1.72000000,,85.52088800000,430.00,,6092.00,0.998000,1.074000,
"Kepler-347 d",2.63000011,,85.51660156000,,,5592.00,1.451000,1.000000,
"Kepler-347 d",2.47500000,,85.52088800000,,,5704.00,1.437000,0.922000,
"Kepler-347 d",3.04000000,,85.51734400000,482.00,,5592.00,1.451000,1.000000,
"Kepler-1972 c",0.86800000,2.11000000,11.32950000000,,18.400000,5818.00,1.384000,1.120000,0.29447
"Kepler-1972 c",,,11.32201040000,,,5916.00,1.456210,1.077000,0.36925
"Kepler-1972 c",0.91000000,,11.32201040000,1215.00,,6003.00,2.193000,1.173000,
"Kepler-1972 c",0.58600000,,11.32201040000,,,5907.00,1.415000,1.201000,
"Kepler-1972 c",0.91000000,,11.32201040000,1215.00,,6003.00,2.193000,1.173000,
"Kepler-650 b",3.49000000,,3.03214558800,1641.00,,6042.00,1.574000,1.033000,
"Kepler-650 b",,,3.03214684000,,,5841.70,,,
"Kepler-650 b",2.96000000,,3.03214558800,,,5849.00,1.350000,1.080000,
"Kepler-650 b",3.62000000,,3.03214794600,1507.00,,5827.00,1.447000,1.081000,
"Kepler-650 b",4.24000000,,3.03215400000,1601.00,,5779.00,1.700000,1.180000,
"Kepler-650 b",3.49000000,,3.03214558800,1641.00,,6042.00,1.574000,1.033000,
"Kepler-650 b",3.49000000,,3.03214558800,1641.00,,6042.00,1.574000,1.033000,
"Kepler-650 b",,,3.03214794600,,,5841.70,,,
"Kepler-728 b",3.20000000,,5.74349100000,982.00,,5894.00,0.900000,1.005000,
"Kepler-728 b",3.23000000,,5.74347726500,982.00,,5897.00,0.891000,0.983000,
"Kepler-728 b",4.62400000,,,,,5905.00,1.317000,,
"Kepler-728 b",3.23000000,,5.74347726500,982.00,,5897.00,0.891000,0.983000,
"Kepler-728 b",3.13000000,,5.74346979700,982.00,,5897.00,0.891000,0.983000,
"Kepler-728 b",,,5.74348015000,,,5567.00,1.396500,0.980000,0.22726
"Kepler-728 b",3.34000000,,5.74347726500,,,5660.00,0.930000,0.950000,
"Kepler-728 b",3.23000000,,5.74347726500,982.00,,5897.00,0.891000,0.983000,
"Kepler-728 b",,,5.74346979700,,,5567.00,1.396500,0.980000,0.22726
"Kepler-728 b",,,5.74347105660,,,5567.00,1.396500,0.980000,0.22726
"Kepler-561 b",,,58.36201579270,,,5408.89,0.925904,0.940000,-0.17974
"Kepler-561 b",6.56700000,,,,,5479.00,0.892000,,
"Kepler-561 b",,,58.36206265000,,,5408.89,0.925904,0.940000,-0.17974
"Kepler-561 b",7.02000000,,58.36205791000,446.00,,5592.00,0.953000,0.973000,
"Kepler-561 b",7.04000000,,58.36204950000,446.00,,5592.00,0.953000,0.973000,
"Kepler-561 b",6.96000000,,58.36204950000,,,5646.00,0.940000,0.960000,
"Kepler-561 b",7.04000000,,58.36204950000,446.00,,5592.00,0.953000,0.973000,
"Kepler-561 b",7.04000000,,58.36204950000,446.00,,5592.00,0.953000,0.973000,
"Kepler-561 b",6.50000000,,58.36209000000,434.00,,5488.00,0.900000,0.846000,
"Kepler-561 b",,,58.36205791000,,,5408.89,0.925904,0.940000,-0.17974
"Kepler-561 b",6.52700000,,58.36204950000,,,5479.00,0.884000,0.980000,
"Kepler-1721 b",,,4.59239381600,,,5168.00,0.780964,0.870000,-0.40675
"Kepler-1721 b",2.51000000,,4.59239381600,924.00,,5351.00,0.796000,0.890000,
"Kepler-1721 b",2.57000000,,4.59239083900,927.00,,5361.00,0.799000,0.889000,
"Kepler-1721 b",2.28000000,,4.59239200000,899.00,,5321.00,0.750000,0.852000,
"Kepler-1721 b",,,4.59238514000,,,5168.00,0.780964,0.870000,-0.40675
"Kepler-1721 b",2.57000000,,4.59239083900,927.00,,5361.00,0.799000,0.889000,
"Kepler-1721 b",3.11856756,,4.59238004700,,,5351.00,0.796000,0.890000,
"Kepler-1721 b",2.57000000,,4.59239083900,927.00,,5361.00,0.799000,0.889000,
"Kepler-215 d",2.45000000,,30.86437869000,600.00,,5741.00,1.008000,0.813000,
"Kepler-215 d",2.45000000,,30.86437869000,600.00,,5741.00,1.008000,0.813000,
"Kepler-215 d",2.34000000,23.60000000,30.86400000000,,,,1.008000,0.810000,
"Kepler-215 d",2.82000000,,30.86431000000,617.00,,5922.00,1.070000,0.977000,
"Kepler-215 d",2.05000000,,30.86437869000,,,5679.00,0.850000,0.940000,
"Kepler-215 d",2.23000000,,30.86436512000,527.00,,5677.00,0.828000,0.920000,
"Kepler-215 d",,,30.86430741000,,,5697.97,0.896627,1.015000,-0.11720
"Kepler-215 d",,,30.86478200800,,,5697.97,0.896627,1.015000,-0.11720
"Kepler-215 d",2.45000000,,30.86437869000,600.00,,5741.00,1.008000,0.813000,
"Kepler-215 d",2.43300000,,,,,5648.00,0.905000,,
"Kepler-215 d",,,30.86436512000,,,5697.97,0.896627,1.015000,-0.11720
"Kepler-215 d",2.17700000,,30.86437869000,,,5648.00,0.896000,0.788000,
"Kepler-215 d",2.39000000,,30.86442300000,,,5739.00,1.027000,,
"Kepler-62 d",2.12200000,,,,,4859.00,0.711000,,
"Kepler-62 d",1.91000000,,18.16406400000,481.00,,4807.00,0.601000,0.646000,
"Kepler-62 d",1.96000000,,18.16407876000,501.00,,4797.00,0.653000,0.637000,
"Kepler-62 d",1.96000000,,18.16407876000,501.00,,4797.00,0.653000,0.637000,
"Kepler-62 d",1.98000000,,18.16407304000,508.00,,4926.00,0.662000,0.727000,
"Kepler-62 d",2.12200000,,18.16407876000,,,,,0.697000,
"Kepler-62 d",,,18.16407426770,,,4842.00,0.730697,0.790000,-0.57773
"Kepler-62 d",1.96000000,,18.16407876000,501.00,,4797.00,0.653000,0.637000,
"Kepler-62 d",1.95000000,14.00000000,18.16406000000,510.00,,4925.00,0.640000,0.690000,-0.67800
"Kepler-62 d",,,18.16407304000,,,4842.00,0.730697,0.790000,-0.57773
"Kepler-62 d",,,18.16404380000,,,4842.00,0.730697,0.790000,-0.57773
"Kepler-62 d",2.12200000,,18.16407876000,,,4859.00,0.707000,0.697000,
"Kepler-62 d",2.04000000,,18.16407876000,,,4967.00,0.670000,0.720000,
"Kepler-191 d",2.16600000,,5.94504101700,,,5191.00,0.755000,0.857000,
"Kepler-191 d",,,5.94504354800,,,5144.15,0.781226,0.870000,-0.41450
"Kepler-191 d",,,5.94504203000,,,5144.15,0.781226,0.870000,-0.41450
"Kepler-191 d",2.26000000,,5.94504101700,832.00,,5275.00,0.787000,0.883000,
"Kepler-191 d",2.69000000,,5.94504354800,857.00,,5105.00,0.868000,0.810000,
"Kepler-191 d",,,5.94504347610,,,5144.15,0.781226,0.870000,-0.41450
"Kepler-191 d",2.26000000,,5.94504101700,832.00,,5275.00,0.787000,0.883000,
"Kepler-191 d",2.28000000,,5.94504101700,,,5215.00,0.800000,0.840000,
"Kepler-191 d",2.20000000,,5.94505300000,805.00,,5235.00,0.730000,0.828000,
"Kepler-191 d",2.26000000,,5.94504101700,832.00,,5275.00,0.787000,0.883000,
"Kepler-611 b",,,2.43703296000,,,5709.00,1.589350,1.020000,0.38338
"Kepler-611 b",1.65000000,,2.43703330200,,,5761.00,1.010000,1.010000,
"Kepler-611 b",1.50000000,,2.43701800000,1309.00,,5916.00,0.910000,1.011000,
"Kepler-611 b",2.48000000,,,,,5571.00,1.613000,,
"Kepler-611 b",1.61000000,,2.43703330200,1371.00,,5984.00,0.984000,1.090000,
"Kepler-611 b",1.61000000,,2.43703330200,1371.00,,5984.00,0.984000,1.090000,
"Kepler-611 b",,,2.43702921700,,,5709.00,1.589350,1.020000,0.38338
"Kepler-611 b",1.61000000,,2.43703330200,1371.00,,5984.00,0.984000,1.090000,
"Kepler-611 b",2.04000000,,2.43702921700,1513.00,,5573.00,1.329000,0.968000,
"Kepler-611 b",,,2.43702276010,,,5709.00,1.589350,1.020000,0.38338
"Kepler-729 b",3.58000000,,3.16635371400,,,5633.00,0.910000,0.940000,
"Kepler-729 b",3.97000000,,3.16635371400,1274.00,,6007.00,0.998000,1.072000,
"Kepler-729 b",3.50000000,,3.16635280000,1216.00,,5956.00,0.920000,1.020000,
"Kepler-729 b",,,3.16635237000,,,5639.00,1.415550,1.000000,0.26135
"Kepler-729 b",3.97000000,,3.16635371400,1274.00,,6007.00,0.998000,1.072000,
"Kepler-729 b",,,3.16635466560,,,5639.00,1.415550,1.000000,0.26135
"Kepler-729 b",5.04500000,,,,,6010.00,1.318000,,
"Kepler-729 b",3.97000000,,3.16635371400,1274.00,,6007.00,0.998000,1.072000,
"Kepler-729 b",,,3.16635356200,,,5639.00,1.415550,1.000000,0.26135
"Kepler-729 b",3.82000000,,3.16635356200,1273.00,,6007.00,0.998000,1.072000,
"Kepler-425 b",8.30000000,,3.79701711000,914.00,,5152.00,0.710000,0.807000,
"Kepler-425 b",9.84000000,,3.79701833500,,,5212.00,0.810000,0.840000,
"Kepler-425 b",,,3.79701794490,,,5211.36,0.832631,0.890000,-0.33660
"Kepler-425 b",10.25500000,,,,,5170.00,0.864000,,
"Kepler-425 b",9.94000000,,3.79701833500,972.00,,5262.00,0.816000,0.930000,
"Kepler-425 b",10.96200000,79.45000000,3.79701816000,1070.00,0.270000,5170.00,0.860000,0.930000,-0.32300
"Kepler-425 b",10.96240200,71.82958000,3.79701816000,,0.299000,5170.00,0.860000,0.930000,
"Kepler-425 b",9.94000000,,3.79701833500,972.00,,5262.00,0.816000,0.930000,
"Kepler-425 b",,,3.79701825900,,,5211.36,0.832631,0.890000,-0.33660
"Kepler-425 b",,,3.79701812000,,,5211.36,0.832631,0.890000,-0.33660
"Kepler-425 b",10.07000000,,3.79701825900,982.00,,5167.00,0.848000,0.883000,
"Kepler-425 b",9.94000000,,3.79701833500,972.00,,5262.00,0.816000,0.930000,
"Kepler-425 b",11.75575788,,3.79700756452,980.02,,5211.36,0.832631,,
"Kepler-548 b",13.80172180,,4.45417003141,997.23,,5353.54,0.922087,,
"Kepler-548 b",11.99000000,,4.45419433800,,,5535.00,0.900000,0.930000,
"Kepler-548 b",,,4.45419425400,,,5353.54,0.922087,0.930000,-0.20120
"Kepler-548 b",12.21000000,,4.45419433800,1016.00,,5359.00,0.915000,0.812000,
"Kepler-548 b",11.10000000,,4.45419130000,984.00,,5321.00,0.860000,0.800000,
"Kepler-548 b",12.21000000,,4.45419433800,1016.00,,5359.00,0.915000,0.812000,
"Kepler-548 b",11.76000000,,4.45419425400,1017.00,,5359.00,0.915000,0.812000,
"Kepler-548 b",12.21000000,,4.45419433800,1016.00,,5359.00,0.915000,0.812000,
"Kepler-548 b",11.42800000,,,,,5349.00,0.889000,,
"Kepler-548 b",,,4.45419446000,,,5353.54,0.922087,0.930000,-0.20120
"Kepler-730 b",,,6.49168251000,,,5638.00,1.375250,1.000000,0.23596
"Kepler-730 b",10.30000000,,6.49168425900,1073.00,,6116.00,1.130000,1.157000,
"Kepler-730 b",12.32990000,,6.49168280800,1219.00,,5620.00,1.411000,1.047000,
"Kepler-730 b",,,6.49168997780,,,5638.00,1.375250,1.000000,0.23596
"Kepler-730 b",11.36000000,,,,,6126.00,1.302000,,
"Kepler-730 b",8.70000000,,6.49167170000,1022.00,,6032.00,1.020000,1.020000,
"Kepler-730 b",9.21000000,,6.49168425900,,,5726.00,1.010000,1.000000,
"Kepler-730 b",10.30000000,,6.49168425900,1073.00,,6116.00,1.130000,1.157000,
"Kepler-730 b",,,6.49168280800,,,5638.00,1.375250,1.000000,0.23596
"Kepler-730 b",10.30000000,,6.49168425900,1073.00,,6116.00,1.130000,1.157000,
"Kepler-730 b",9.66000000,,6.49168280800,1062.00,,6123.00,1.107000,1.159000,
"Kepler-192 b",,,9.92670905000,,,5500.71,0.987806,0.960000,-0.09429
"Kepler-192 b",,,9.92672256250,,,5500.71,0.987806,0.960000,-0.09429
"Kepler-192 b",2.20000000,,9.92672514000,747.00,,5543.00,0.813000,0.891000,
"Kepler-192 b",2.66000000,,9.92672514000,,,5527.00,0.981000,1.028000,
"Kepler-192 b",2.56000000,,9.92672514000,,,5487.00,0.940000,0.940000,
"Kepler-192 b",2.79300000,,,,,5527.00,0.995000,,
"Kepler-192 b",2.74000000,,9.92674600000,,,5479.00,1.007000,,
"Kepler-192 b",2.20000000,,9.92672514000,747.00,,5543.00,0.813000,0.891000,
"Kepler-192 b",2.20000000,,9.92672514000,747.00,,5543.00,0.813000,0.891000,
"Kepler-192 b",2.76000000,,9.92672150000,803.00,,5475.00,0.982000,0.947000,
"Kepler-192 b",,,9.92672150000,,,5500.71,0.987806,0.960000,-0.09429
"Kepler-192 b",2.29000000,,9.92673300000,739.00,,5524.00,0.800000,0.905000,
"Kepler-586 b",,,2.10472197100,,,5261.33,1.023220,0.900000,-0.14099
"Kepler-586 b",2.66600000,,,,,5712.00,0.899000,,
"Kepler-586 b",2.96000000,,2.10472218400,1367.00,,5705.00,0.976000,1.090000,
"Kepler-586 b",2.96000000,,2.10472218400,1367.00,,5705.00,0.976000,1.090000,
"Kepler-586 b",,,2.10472182000,,,5261.33,1.023220,0.900000,-0.14099
"Kepler-586 b",2.70000000,,2.10471420000,1240.00,,5526.00,0.800000,0.903000,
"Kepler-586 b",,,2.10472071950,,,5261.33,1.023220,0.900000,-0.14099
"Kepler-586 b",2.96000000,,2.10472218400,1367.00,,5705.00,0.976000,1.090000,
"Kepler-586 b",2.79000000,,2.10472218400,,,5575.00,0.920000,0.940000,
"Kepler-586 b",2.89000000,,2.10472197100,1365.00,,5703.00,0.975000,1.091000,
"Kepler-731 b",13.75000000,,3.85560355100,1211.00,,6028.00,1.047000,1.149000,
"Kepler-731 b",13.75000000,,3.85560355100,1211.00,,6028.00,1.047000,1.149000,
"Kepler-731 b",,,3.85560377430,,,5741.00,1.052680,1.030000,0.03524
"Kepler-731 b",13.61000000,,3.85560391600,1212.00,,6033.00,1.046000,1.153000,
"Kepler-731 b",,,3.85560391600,,,5741.00,1.052680,1.030000,0.03524
"Kepler-731 b",,,3.85560352000,,,5741.00,1.052680,1.030000,0.03524
"Kepler-731 b",13.75000000,,3.85560355100,1211.00,,6028.00,1.047000,1.149000,
"Kepler-731 b",12.89100000,,,,,6031.00,0.991000,,
"Kepler-731 b",11.10000000,,3.85560240000,1115.00,,5870.00,0.890000,0.997000,
"Kepler-731 b",13.88000000,,3.85560355100,,,5849.00,1.060000,1.030000,
"Kepler-731 b",13.96546218,,3.85558968989,1178.70,,5741.00,1.052680,,
"Kepler-49 b",1.83000000,,7.02800000000,,,3903.00,0.523000,0.541000,
"Kepler-49 b",,,7.20385258000,,,4011.00,0.667253,0.627000,-0.98371
"Kepler-49 b",2.72000000,,7.20379450000,,,3974.00,0.530000,0.550000,
"Kepler-49 b",2.23000000,,7.20385063600,493.00,,3816.00,0.510000,0.540000,
"Kepler-49 b",2.23000000,,7.20385063600,493.00,,3816.00,0.510000,0.540000,
"Kepler-49 b",2.23000000,,7.20385063600,493.00,,3816.00,0.510000,0.540000,
"Kepler-49 b",2.25000000,,7.20385586200,509.00,,3834.00,0.539000,0.541000,
"Kepler-49 b",2.60900000,,,,,3838.00,0.625000,,
"Kepler-49 b",2.04000000,8.60000000,7.20400000000,,,,0.583000,0.623000,
"Kepler-49 b",2.57900000,9.77000000,7.20000000000,,3.082111,4095.60,0.618000,0.607000,
"Kepler-49 b",,,7.20385586200,,,4011.00,0.667253,0.627000,-0.98371
"Kepler-49 b",2.63000000,,7.20385063600,,,4079.00,0.600000,0.630000,
"Kepler-49 b",2.30000000,8.00000000,7.20400000000,,3.400000,,,0.500000,
"Kepler-49 b",2.18000000,,7.20349407000,495.00,,3816.00,0.510000,0.540000,
"Kepler-49 b",2.71000000,,7.20379400000,531.00,,4069.00,0.525000,0.549000,
"Kepler-49 b",2.03600000,,,,,3970.00,0.583000,0.623000,-1.13077
"Kepler-49 b",,5.48000000,7.20385590000,,1.700000,,0.625000,0.541000,
"Kepler-1726 b",2.44000000,,18.39628156000,630.00,,5470.00,0.884000,0.854000,
"Kepler-1726 b",2.80000000,,18.39631900000,629.00,,5444.00,0.880000,0.834000,
"Kepler-1726 b",,,18.39626843000,,,5338.00,0.763872,0.920000,-0.36975
"Kepler-1726 b",2.08200000,,18.39628156000,,,5266.00,0.754000,0.825000,
"Kepler-1726 b",,,18.39629744000,,,5338.00,0.763872,0.920000,-0.36975
"Kepler-1726 b",2.44000000,,18.39628156000,630.00,,5470.00,0.884000,0.854000,
"Kepler-1726 b",2.47000000,,18.39629744000,582.00,,5316.00,0.804000,0.876000,
"Kepler-1726 b",2.50861954,,18.39629936000,,,5316.00,0.804000,0.876000,
"Kepler-1726 b",2.44000000,,18.39628156000,630.00,,5470.00,0.884000,0.854000,
"Kepler-612 b",4.36700000,,,,,5620.00,1.509000,,
"Kepler-612 b",2.33000000,,3.72215889500,1046.00,,5617.00,0.806000,0.897000,
"Kepler-612 b",2.48000000,,3.72218000000,1050.00,,5624.00,0.820000,0.930000,
"Kepler-612 b",,,3.72215735390,,,5507.00,1.560930,0.970000,0.30512
"Kepler-612 b",,,3.72215620000,,,5507.00,1.560930,0.970000,0.30512
"Kepler-612 b",2.84000000,,3.72215641300,,,5693.00,0.960000,0.980000,
"Kepler-612 b",2.42000000,,3.72215641300,1051.00,,5618.00,0.811000,0.884000,
"Kepler-612 b",,,3.72215889500,,,5507.00,1.560930,0.970000,0.30512
"Kepler-612 b",2.42000000,,3.72215641300,1051.00,,5618.00,0.811000,0.884000,
"Kepler-612 b",2.42000000,,3.72215641300,1051.00,,5618.00,0.811000,0.884000,
"Kepler-254 b",4.00000000,,5.82665900000,994.00,,5956.00,0.920000,1.021000,
"Kepler-254 b",3.74500000,,5.82665919400,,,5503.00,0.902000,0.849000,
"Kepler-254 b",3.68000000,,5.82665919400,983.00,,5941.00,0.885000,0.975000,
"Kepler-254 b",3.87000000,,5.82666200000,,,5957.00,0.910000,,
"Kepler-254 b",,,5.82665750800,,,5616.00,0.914836,0.990000,-0.12491
"Kepler-254 b",3.73000000,,5.82665919400,,,5611.00,0.900000,0.930000,
"Kepler-254 b",3.68000000,,5.82665919400,983.00,,5941.00,0.885000,0.975000,
"Kepler-254 b",3.59400000,,,,,5503.00,0.931000,,
"Kepler-254 b",4.09000000,,5.82665750800,1013.00,,5561.00,1.060000,0.943000,
"Kepler-254 b",,,5.82665582000,,,5616.00,0.914836,0.990000,-0.12491
"Kepler-254 b",3.68000000,,5.82665919400,983.00,,5941.00,0.885000,0.975000,
"Kepler-254 b",,,5.82666349400,,,5616.00,0.914836,0.990000,-0.12491
"Kepler-31 b",,,20.86100000000,,,,1.163000,1.190000,
"Kepler-31 b",5.50900000,,,,,6088.00,1.259000,,
"Kepler-31 b",5.70000000,,20.86114500000,775.00,,6514.00,1.150000,1.208000,
"Kepler-31 b",5.50000000,,20.86130000000,,,6340.00,1.220000,1.210000,
"Kepler-31 b",,,20.86021229000,,,6011.20,1.304360,1.110000,0.30134
"Kepler-31 b",5.28000000,,20.86021267000,781.00,,6505.00,1.163000,1.185000,
"Kepler-31 b",5.28000000,,20.86021267000,781.00,,6505.00,1.163000,1.185000,
"Kepler-31 b",,36.74180000,20.86021200000,,0.780000,,1.189000,1.038000,
"Kepler-31 b",,,20.86024027000,,,6011.20,1.304360,1.110000,0.30134
"Kepler-31 b",5.51000000,,20.86021267000,,,6121.00,1.200000,1.080000,
"Kepler-31 b",5.28000000,,20.86021267000,781.00,,6505.00,1.163000,1.185000,
"Kepler-31 b",5.49600000,,20.86021267000,,,6088.00,1.211000,1.038000,
"Kepler-31 b",5.50000000,,20.86021229000,781.00,,6035.00,1.257000,0.958000,
"Kepler-732 b",2.13000000,,9.46782147400,407.00,,3582.00,0.458000,0.491000,
"Kepler-732 b",,,9.46782762140,,,3619.00,0.522369,0.519723,-1.37500
"Kepler-732 b",2.08000000,,9.46781404800,403.00,,3581.00,0.440000,0.460000,
"Kepler-732 b",,,9.46781385000,,,3619.00,0.522369,0.519723,-1.37500
"Kepler-732 b",2.58000000,,9.46783900000,450.00,,3834.00,0.496000,0.512000,
"Kepler-732 b",2.18000000,,9.46781404800,,,3631.00,0.460000,0.490000,
"Kepler-732 b",2.45000000,,9.47000000000,,,,,,
"Kepler-732 b",2.08000000,,9.46781404800,403.00,,3581.00,0.440000,0.460000,
"Kepler-732 b",,,9.46782147400,,,3619.00,0.522369,0.519723,-1.37500
"Kepler-732 b",2.08000000,,9.46781404800,403.00,,3581.00,0.440000,0.460000,
"Kepler-732 b",2.45100000,,,,,3582.00,0.526000,,
"Kepler-733 b",2.82000000,,20.83424726000,,,5418.00,0.860000,0.900000,
"Kepler-733 b",,,20.83426731000,,,5253.77,0.856615,0.900000,-0.29785
"Kepler-733 b",2.87000000,,20.83424726000,595.00,,5537.00,0.880000,0.999000,
"Kepler-733 b",2.74000000,,20.83426731000,595.00,,5537.00,0.880000,0.999000,
"Kepler-733 b",2.48400000,,,,,5540.00,0.798000,,
"Kepler-733 b",2.42000000,,20.83495000000,559.00,,5429.00,0.780000,0.878000,
"Kepler-733 b",2.87000000,,20.83424726000,595.00,,5537.00,0.880000,0.999000,
"Kepler-733 b",,,20.83434505000,,,5253.77,0.856615,0.900000,-0.29785
"Kepler-733 b",2.87000000,,20.83424726000,595.00,,5537.00,0.880000,0.999000,
"Kepler-255 c",2.85300000,,,,,5332.00,0.926000,,
"Kepler-255 c",2.99000000,,9.94604700000,,,5573.00,0.933000,,
"Kepler-255 c",,,9.94601179640,,,5130.94,1.024950,0.860000,-0.18311
"Kepler-255 c",3.01000000,,9.94603603000,768.00,,5569.00,0.887000,1.009000,
"Kepler-255 c",3.01000000,,9.94603603000,768.00,,5569.00,0.887000,1.009000,
"Kepler-255 c",2.92000000,,9.94603603000,,,5431.00,0.860000,0.900000,
"Kepler-255 c",3.01000000,,9.94603603000,768.00,,5569.00,0.887000,1.009000,
"Kepler-255 c",2.90000000,,9.94604900000,729.00,,5463.00,0.800000,0.878000,
"Kepler-255 c",,,9.94602357000,,,5130.94,1.024950,0.860000,-0.18311
"Kepler-255 c",,,9.94603588000,,,5130.94,1.024950,0.860000,-0.18311
"Kepler-255 c",3.12000000,,9.94602357000,807.00,,5344.00,1.013000,0.867000,
